Year,Competition,0,1,2,3,4,5,6,7,8,9
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Tom Richardson,Loughborough Uni,,291.0,293.0,584,60.0,44.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Alex Davies,Nottingham Uni,,292.0,286.0,578,60.0,38.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Christopher Guerin,Birmingham Uni,,287.0,288.0,575,60.0,35.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Alex Taylor,Nottingham Trent Uni,,289.0,285.0,574,60.0,34.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Rovin Perez,Nottingham Uni,,268.0,282.0,550,59.0,19.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Nathan Rutland,De Montfort Uni,,268.0,271.0,539,59.0,15.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Gus Edmondson,De Montfort Uni,,266.0,268.0,534,60.0,5.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Rehaan Cheema,Birmingham Uni,,263.0,271.0,534,59.0,9.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Men,Elliott Trigg,Nottingham Trent Uni,,254.0,256.0,510,60.0,5.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Women,Rebekah Tipping,Birmingham Uni,,280.0,279.0,559,60.0,23.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Women,Nicole Almond,Nottingham Trent Uni,,274.0,282.0,556,60.0,18.0
2019,BUTTS Non-recurve 2019,Portsmouth,Compound Women,Joanna Clapka,De Montfort Uni,,266.0,270.0,536,59.0,8.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Men,Kajetan Cieplinski,Birmingham Uni,,117.0,132.0,249,49.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Men,Andrew Browne,Cambridge Uni,,124.0,88.0,212,41.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Men,Sam Fairweather,Nottingham Trent Uni,,74.0,74.0,148,35.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Men,Ben Potter,Nottingham Uni,,52.0,79.0,131,34.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Women,Georgie Jones,Loughborough Uni,,218.0,191.0,409,60.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Longbow Women,Princess Quilang,Birmingham Uni,,71.0,64.0,135,33.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Matt Waters,Nottingham Uni,,262.0,260.0,522,60.0,18.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Rens Van Velzen,Warwick Uni,,245.0,242.0,487,60.0,9.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Tom Walker,Birmingham Uni,,225.0,261.0,486,60.0,10.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Liam Pattinson,Cambridge Uni,,232.0,250.0,482,60.0,8.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Luke Smith,Birmingham Uni,,226.0,227.0,453,60.0,3.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Callum Platt,Birmingham Uni,,223.0,226.0,449,59.0,8.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Ashley Colton,Nottingham Trent Uni,,220.0,214.0,434,60.0,4.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Ryan Scott,De Montfort Uni,,213.0,198.0,411,60.0,3.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,James Wadlow,Nottingham Uni,,164.0,192.0,356,57.0,3.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Yuhang Xie,Cambridge Uni,,153.0,194.0,347,57.0,3.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Will Morton,Warwick Uni,,145.0,139.0,284,52.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Sam Whitehead,Nottingham Uni,,124.0,157.0,281,57.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Niall Condran,Loughborough Uni,,127.0,122.0,249,50.0,4.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Men,Mason Owen,Birmingham Uni,,,,DNS,,
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Tia Mulholland,De Montfort Uni,,249.0,258.0,507,60.0,11.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Kimberley Callaghan,Cambridge Uni,,239.0,247.0,486,59.0,7.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Yueh-Chia Lo,Nottingham Uni,,238.0,235.0,473,60.0,7.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Eleanor Brug,Cambridge Uni,,236.0,209.0,445,59.0,8.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Laura Hutchinson,Loughborough Uni,,218.0,219.0,437,59.0,4.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Heidi Morris,Loughborough Uni,,214.0,195.0,409,60.0,5.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Karina Wyroba,De Montfort Uni,,146.0,192.0,338,55.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Megan Purchase,Warwick Uni,,185.0,127.0,312,53.0,4.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Amelia Elgey,Birmingham Uni,,0.0,157.0,157,21.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Barebow Women,Heather Ford,Birmingham Uni,,,,DNS,,
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Compound Men,Zach Hollis,Nottingham Uni,Novice,228.0,249.0,477,57.0,3.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Longbow Men,Dominic Kelsey,Nottingham Uni,Novice,79.0,75.0,154,35.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Longbow Women,Lucy Mahaffey,Nottingham Uni,Novice,40.0,58.0,98,25.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Isaac Phypers,Nottingham Uni,Novice,193.0,186.0,379,57.0,6.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Ewan Kennet,Nottingham Uni,Novice,185.0,185.0,370,58.0,5.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Akash Bhuwal,Nottingham Uni,Novice,197.0,156.0,353,58.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Harry Clough,Nottingham Uni,Novice,176.0,176.0,352,59.0,4.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Jamie Rixon,Nottingham Uni,Novice,182.0,167.0,349,60.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Damjan Andelkovic,Nottingham Trent Uni,Novice,135.0,150.0,285,56.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Men,Ben Mechen,Nottingham Uni,Novice,146.0,94.0,240,49.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Women,Salma El-Serafy,Nottingham Uni,Novice,155.0,184.0,339,59.0,0.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Women,Christina Giallombardo,Nottingham Uni,Novice,121.0,111.0,232,49.0,1.0
2019,BUTTS Non-recurve 2019,Portsmouth,Novice Barebow Women,Emma Couchman,Nottingham Uni,Novice,96.0,107.0,203,45.0,0.0
