Year,Competition,0,1,2,3,4,5,6,7,8
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Yang Ma,Birmingham Uni,260.0,262.0,522,60.0,13.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Thomas  Burridge,Cambridge Uni,259.0,253.0,512,60.0,11.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Tom Walker,Birmingham Uni,260.0,250.0,510,60.0,7.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Samuel Man,Nottingham Uni,244.0,255.0,499,60.0,9.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Nathanael Webb,Loughborough Uni,234.0,243.0,477,60.0,8.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Gizay Yilmaz,Nottingham Uni,231.0,211.0,442,60.0,4.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Stevi-Lei Hughes,Derby Uni,189.0,250.0,439,60.0,5.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Zachary BeeBee,Loughborough Uni,222.0,209.0,431,60.0,4.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Jack Gibson,Derby Uni,221.0,208.0,429,60.0,7.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Gregory Sinnett,Nottingham Uni,216.0,211.0,427,58.0,5.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Cameron Cathro,Loughborough Uni,211.0,207.0,418,60.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Hanson Ng,Nottingham Uni,225.0,193.0,418,60.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Ben McDonald,Loughborough Uni,211.0,206.0,417,59.0,4.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Hokin Chio,Nottingham Uni,197.0,189.0,386,58.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Umar Yunis-Guerra,Nottingham Uni,182.0,199.0,381,60.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Oliver Redgrave,Warwick Uni,195.0,177.0,372,60.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Neil Ratcliffe,Royal Leamington Spa,171.0,194.0,365,58.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Mohammed        Daudali,Cambridge Uni,157.0,162.0,319,57.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Wayne McFarland,Derby Uni,131.0,173.0,304,55.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,David Davies,Loughborough Uni,158.0,140.0,298,52.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Tom Olive,Loughborough Uni,108.0,112.0,220,45.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Darrell Chan,Derby Uni,,,DNS,,
2018,Warwick Open Novice 2018,Portsmouth,Recurve Men,Darryl Giffts-Walker,Nottingham Uni,,,DNS,,
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Janice Lau,Nottingham Uni,243.0,256.0,499,60.0,9.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Ranya Younis,Warwick Uni,245.0,232.0,477,60.0,5.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Rossina Makinson,Nottingham Uni,239.0,237.0,476,60.0,7.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Demelza Wright,Cambridge Uni,225.0,238.0,463,60.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,En Nee Lim,Warwick Uni,220.0,225.0,445,59.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Katharina Blum,Loughborough Uni,208.0,236.0,444,60.0,5.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Jennika Vadher,Loughborough Uni,223.0,214.0,437,59.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Kate Tadly,Loughborough Uni,203.0,226.0,429,60.0,5.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Huda Khan,Birmingham Uni,204.0,219.0,423,59.0,7.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Grace Duncan,Nottingham Uni,214.0,201.0,415,60.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Ioana Stanciu,Warwick Uni,176.0,213.0,389,58.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Cass Senn,Birmingham Uni,193.0,191.0,384,58.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Hollie Rogers,Royal Leamington Spa,175.0,205.0,380,59.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Siling  Zhang,Cambridge Uni,193.0,180.0,373,59.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Justine Hughes,Derby Uni,157.0,209.0,366,59.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Eloise Evans,Birmingham Uni,164.0,181.0,345,58.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Chung-Ning Yang,Birmingham Uni,158.0,143.0,301,57.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Dani Davis,Loughborough Uni,152.0,131.0,283,51.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Monica Goyal,Nottingham Uni,138.0,130.0,268,54.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Elanore Ward,Derby Uni,166.0,91.0,257,49.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Aimee Ward,Loughborough Uni,96.0,144.0,240,45.0,4.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Ruishu Zhang,Nottingham Uni,84.0,114.0,198,43.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Jessica Ginsberg,Loughborough Uni,90.0,81.0,171,37.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Ameerah Harriffudin,Warwick Uni,19.0,82.0,101,20.0,0.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Women,Talia Aue,Loughborough Uni,,,DNS,,
2018,Warwick Open Novice 2018,Portsmouth,Compound Men,Roberto Amozolinii,Royal Leamington Spa,267.0,273.0,540,60.0,13.0
2018,Warwick Open Novice 2018,Portsmouth,Compound Men,Miles Bennett,Loughborough Uni,,,DNS,,
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Nicanor Enguerra,Nottingham Uni,219.0,214.0,433,60.0,6.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Harry Copping,Warwick Uni,191.0,199.0,390,60.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Isaac Swift,Nottingham Uni,183.0,174.0,357,60.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Rens Van Velzen,Warwick Uni,184.0,152.0,336,59.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Hugh Slaney,Nottingham Uni,163.0,160.0,323,57.0,0.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Men,Hubert Naguszewski,Warwick Uni,158.0,160.0,318,57.0,1.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Women,Heidi Morris,Loughborough Uni,200.0,181.0,381,57.0,3.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Women,Nicole Schwitter,Warwick Uni,192.0,172.0,364,57.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Barebow Women,Zoe Wai,Loughborough Uni,168.0,158.0,326,56.0,2.0
2018,Warwick Open Novice 2018,Portsmouth,Recurve Junior Women,Kavina Keshav,Sutton Coldfield,195.0,200.0,395,60.0,4.0
