Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Sherman Ip,Warwick Uni,,290.0,293.0,583,60.0,45.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,William Pike,Warwick Uni,,289.0,294.0,583,60.0,44.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,James Gardner,Warwick Uni,,286.0,284.0,570,60.0,33.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Enrik Nako,Warwick Uni,,282.0,279.0,561,60.0,28.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,James Jeffs,Warwick Uni,,276.0,277.0,553,60.0,29.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Max Harding,Nottingham Uni,,264.0,280.0,544,60.0,21.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Augustinas Silale,Oxford Uni,,270.0,270.0,540,60.0,16.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Paul Vanetti,Oxford Uni,,269.0,270.0,539,60.0,16.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Wan Husni,Nottingham Uni,,267.0,268.0,535,60.0,20.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Ciaran Lunt,Oxford Uni,,274.0,254.0,528,60.0,20.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Ben Tansell,Nottingham Uni,,259.0,269.0,528,60.0,16.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Callum Henfrey,Oxford Uni,,256.0,262.0,518,60.0,10.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Jack Arthur,Oxford Uni,,259.0,257.0,516,60.0,15.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Bradley Le-Vien,Derby Uni,,258.0,254.0,512,60.0,10.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Oliver Doshi-Phillips,Oxford Uni,,243.0,256.0,499,60.0,20.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Daniel Kelly,Derby Uni,,244.0,243.0,487,60.0,7.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Ibrahim Iorgat,Derby Uni,,239.0,215.0,454,60.0,8.0
2018,Oxford BUTTS 2018,Portsmouth,Recurve Men,Ghani Messali,Derby Uni,,220.0,223.0,443,59.0,3.0
