Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Samuel Walby,Imperial,,276,276,552,60,26
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Peter Oxford,Anglia Ruskin Uni,,273,266,539,60,20
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Yin Chan,Imperial,,274,263,537,60,16
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Max Roantree,Uni of East Anglia,,268,267,535,60,18
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Toby Moss,Anglia Ruskin Uni,,261,263,524,60,17
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Daniel Boulby,Imperial,,260,264,524,60,12
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,261,246,507,60,12
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Anas Khayyat,Anglia Ruskin Uni,,245,241,486,60,7
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Lucas Low,Imperial,,245,237,482,59,9
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Jude Davies,Uni of East Anglia,,220,243,463,60,11
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Samuel Gibbs,Anglia Ruskin Uni,,215,245,460,60,4
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Connor Field,Anglia Ruskin Uni,,224,229,453,60,6
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Jinhe Li,Uni of East Anglia,Novice,216,234,450,60,5
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Daniel Varga,Imperial,,242,200,442,56,7
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Alfie Hunter,Anglia Ruskin Uni,Novice,230,195,425,60,9
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Mohammed Akbor,Imperial,Novice,178,207,385,57,4
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Lorant Varga,Imperial,Novice,188,196,384,58,6
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Leon Lee,Uni of East Anglia,,189,176,365,60,4
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Maximus Cullen,Uni of East Anglia,Novice,145,204,349,57,4
2018,Imperial SEAL 2018,Portsmouth,Recurve Men,Andreas Casapu,Imperial,Novice,150,199,349,56,4
