Year,Competition,0,1,2,3,4,5,6,7,8,9
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Jiaxuan Zhou,Warwick Uni,,285.0,285.0,570,60.0,33.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Jack McKay,Warwick Uni,,252.0,266.0,518,57.0,25.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Oscar Carter,Warwick Uni,,258.0,235.0,493,60.0,10.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Povilas Ambrasas,Nottingham Trent Uni,,235.0,210.0,445,60.0,5.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Alfie Toohey,Warwick Uni,,195.0,146.0,341,56.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Men,Mohammed Ismael Ahmed,Nottingham Uni,,,,DNS,,
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Rohit Ravichandran,Warwick Uni,,285.0,279.0,564,60.0,28.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Ellie Noble,Warwick Uni,,280.0,282.0,562,60.0,27.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Megan Edwards,Warwick Uni,,248.0,264.0,512,60.0,11.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Charlotte Mosley,Nottingham Trent Uni,,248.0,243.0,491,60.0,10.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Laura Eyres,Nottingham Uni,,239.0,240.0,479,59.0,8.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Tasha Blackburn,Nottingham Trent Uni,,235.0,241.0,476,60.0,5.0
2025,Trent TOUCAN 2025,Portsmouth,Recurve Women,Saffron Luxford,Nottingham Uni,,243.0,221.0,464,60.0,6.0
2025,Trent TOUCAN 2025,Portsmouth,Compound Men,Sam Cartwright,Nottingham Uni,,296.0,292.0,588,60.0,48.0
2025,Trent TOUCAN 2025,Portsmouth,Compound Men,Christopher Guerin,Warwick Uni,,283.0,282.0,565,60.0,25.0
2025,Trent TOUCAN 2025,Portsmouth,Compound Women,Sam Howell,Nottingham Trent Uni,,143.0,184.0,327,43.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Longbow Women,Rowan Ward,Nottingham Uni,,133.0,128.0,261,49.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Barebow Men,Ewan Kennett,Nottingham Uni,,275.0,269.0,544,60.0,19.0
2025,Trent TOUCAN 2025,Portsmouth,Barebow Men,Shuyan Yu,Warwick Uni,,200.0,226.0,426,60.0,4.0
2025,Trent TOUCAN 2025,Portsmouth,Barebow Men,Zach Copeman,Nottingham Trent Uni,,205.0,200.0,405,60.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Barebow Men,Leon Cao,Warwick Uni,,214.0,165.0,379,58.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Melvin Ishiodu,Nottingham Trent Uni,Novice,228.0,213.0,441,59.0,7.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Sashotharan Panchalingam,Warwick Uni,Novice,230.0,200.0,430,60.0,8.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Toby Perks,Warwick Uni,Novice,215.0,215.0,430,58.0,5.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Daniel Hancock,Nottingham Uni,Novice,184.0,198.0,382,59.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Maximiliano Laura,Nottingham Trent Uni,Novice,158.0,184.0,342,58.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Thomas Forrest,Nottingham Trent Uni,Novice,192.0,144.0,336,53.0,2.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,James McMahon,Nottingham Trent Uni,Novice,133.0,184.0,317,53.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Men,Mackenzie Carrington,Nottingham Trent Uni,Novice,136.0,155.0,291,47.0,2.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Jess Wrona,Nottingham Uni,Novice,237.0,220.0,457,60.0,9.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Imogen Bartin,Warwick Uni,Novice,199.0,227.0,426,56.0,5.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Emina Hasanbegovic,Warwick Uni,Novice,216.0,207.0,423,60.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Abagail Myers,Warwick Uni,Novice,180.0,187.0,367,60.0,2.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Maria Isabel Bentancur Franco,Nottingham Uni,Novice,188.0,179.0,367,60.0,1.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Michelle Cave,Nottingham Trent Uni,Novice,173.0,179.0,352,54.0,1.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Supisara Wanichanon,Warwick Uni,Novice,149.0,138.0,287,51.0,2.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Ellie Banks,Nottingham Trent Uni,Novice,102.0,157.0,259,53.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Cherie Harrison,Nottingham Trent Uni,Novice,96.0,110.0,206,39.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Emily Reddish,Nottingham Uni,Novice,87.0,105.0,192,45.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Gabriella Burbella,Nottingham Trent Uni,Novice,91.0,100.0,191,40.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Recurve Women,Tanzin Hussain,Nottingham Trent Uni,Novice,77.0,70.0,147,33.0,0.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Compound Men,Seyed Mohammadmatin Adnani,Nottingham Trent Uni,Novice,258.0,254.0,512,59.0,9.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Compound Men,Daniel Karim,Nottingham Uni,Novice,222.0,249.0,471,57.0,7.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Longbow Men,Reuel Crossdale,Nottingham Uni,Novice,148.0,121.0,269,52.0,1.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Barebow Men,Fraser Street,Nottingham Uni,Novice,211.0,224.0,435,60.0,3.0
2025,Trent TOUCAN 2025,Portsmouth,Novice Barebow Men,Kabir Singhal,Nottingham Uni,Novice,163.0,118.0,281,53.0,4.0
