Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Surrey SEAL NR 2018,Portsmouth,Compound Men,Ollie Bourne,Kent Uni,,290.0,292.0,582,60.0,42.0
2018,Surrey SEAL NR 2018,Portsmouth,Compound Men,Zezhou Li,Portsmouth Uni,,276.0,283.0,559,60.0,19.0
2018,Surrey SEAL NR 2018,Portsmouth,Compound Men,Owen Simons,Portsmouth Uni,,275.0,280.0,555,60.0,15.0
2018,Surrey SEAL NR 2018,Portsmouth,Compound Women,Hannah Kiln,Portsmouth Uni,,236.0,249.0,485,59.0,6.0
2018,Surrey SEAL NR 2018,Portsmouth,Longbow Men,Richard Cleave,Surrey Uni,,91.0,130.0,221,45.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Caleb Brown,Sussex Uni,,241.0,239.0,480,60.0,8.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Valery Dutt,Surrey Uni,Novice,216.0,203.0,419,60.0,3.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Layman Esmail Al Kassim,Portsmouth Uni,Novice,216.0,200.0,416,59.0,5.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Dylan Campbell,Sussex Uni,,196.0,195.0,391,59.0,3.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Sam Smith,Portsmouth Uni,,194.0,180.0,374,58.0,4.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Spencer Skinner,Surrey Uni,,184.0,185.0,369,59.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,David Buck,Essex Uni,,160.0,165.0,325,58.0,4.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Leonard Findlay,Essex Uni,,167.0,149.0,316,56.0,3.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Ciaran Wells,Reading Uni,,169.0,147.0,316,55.0,4.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Zihao Guo,Essex Uni,Novice,148.0,164.0,312,57.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Will Marshall,Surrey Uni,,66.0,62.0,128,30.0,0.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Zac Hodgson,Portsmouth Uni,,,,DNS,,
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Men,Oliver Walters,Sussex Uni,Novice,,,DNS,,
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Malin Schulz,Surrey Uni,,244.0,231.0,475,59.0,6.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Zoe Laing,Reading Uni,,205.0,227.0,432,59.0,7.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Romana Pop,Essex Uni,,179.0,197.0,376,57.0,4.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Reem Alnaqeeb,Portsmouth Uni,,163.0,158.0,321,55.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Kat Woolger,Essex Uni,,147.0,138.0,285,55.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Ana-Maria Tudorache,Surrey Uni,Novice,129.0,142.0,271,48.0,2.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Hannah Blackman,Reading Uni,Novice,128.0,125.0,253,52.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Ellie Wild,Portsmouth Uni,Novice,84.0,121.0,205,41.0,0.0
2018,Surrey SEAL NR 2018,Portsmouth,Barebow Women,Labiba Mahmud,Reading Uni,Novice,88.0,77.0,165,37.0,0.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Men,Valery Dutt,Surrey Uni,Novice,216.0,203.0,419,60.0,3.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Men,Layman Esmail Al Kassim,Portsmouth Uni,Novice,216.0,200.0,416,59.0,5.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Men,Zihao Guo,Essex Uni,Novice,148.0,164.0,312,57.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Men,Oliver Walters,Sussex Uni,Novice,,,DNS,,
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Women,Ana-Maria Tudorache,Surrey Uni,Novice,129.0,142.0,271,48.0,2.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Women,Hannah Blackman,Reading Uni,Novice,128.0,125.0,253,52.0,1.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Women,Ellie Wild,Portsmouth Uni,Novice,84.0,121.0,205,41.0,0.0
2018,Surrey SEAL NR 2018,Portsmouth,Novice Barebow Women,Labiba Mahmud,Reading Uni,Novice,88.0,77.0,165,37.0,0.0
