Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Dominic Collis,London Uni,,278,280,558,60,27
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Claudio Villegas,London Uni,,267,276,543,60,24
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Peter Oxford,Anglia Ruskin Uni,,271,263,534,60,20
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Oliver Tse,Reading Uni,,254,280,534,60,20
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Toby Moss,Anglia Ruskin Uni,,258,265,523,60,14
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Felix Roberts,London Uni,Novice,252,247,499,60,9
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Ben Bellekom,London Uni,,247,245,492,60,9
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Christopher Viney,Reading Uni,,230,237,467,60,7
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Rob Adams,Reading Uni,Novice,220,237,457,60,7
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Oskar Lukasik,Anglia Ruskin Uni,Novice,227,197,424,60,7
2017,Reading SEAL 2017,Portsmouth,Recurve Men,James Marsden,London Uni,Novice,200,212,412,59,5
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Joe Richardson,Anglia Ruskin Uni,Novice,188,191,379,59,6
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Abed Ahmed,Anglia Ruskin Uni,Novice,147,119,266,50,2
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Adam Rodwell,Anglia Ruskin Uni,Novice,64,72,136,34,1
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Julie Saigusa,London Uni,,269,280,549,60,23
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Gabriella Lake,Anglia Ruskin Uni,,245,247,492,60,12
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Ellie Chaston,Reading Uni,,235,241,476,59,7
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Catherine Haas,Anglia Ruskin Uni,,226,247,473,60,12
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Zoe Laing,Reading Uni,,223,226,449,60,2
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Emma Brand,Reading Uni,,230,218,448,60,7
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Portia Kenny,London Uni,,219,226,445,60,7
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Colette Chan,Reading Uni,Novice,218,178,396,59,4
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Emma Brice,Reading Uni,Novice,131,93,224,43,2
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Felix Roberts,London Uni,Novice,252,247,499,60,9
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Rob Adams,Reading Uni,Novice,220,237,457,60,7
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Oskar Lukasik,Anglia Ruskin Uni,Novice,227,197,424,60,7
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,James Marsden,London Uni,Novice,200,212,412,59,5
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Joe Richardson,Anglia Ruskin Uni,Novice,188,191,379,59,6
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Abed Ahmed,Anglia Ruskin Uni,Novice,147,119,266,50,2
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Adam Rodwell,Anglia Ruskin Uni,Novice,64,72,136,34,1
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Colette Chan,Reading Uni,Novice,218,178,396,59,4
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Emma Brice,Reading Uni,Novice,131,93,224,43,2
2017,Reading SEAL 2017,Portsmouth,Novice Barebow Women,Zara Brown,London Uni,Novice,102,141,243,51,0
2017,Reading SEAL 2017,Portsmouth,Barebow Women,Zara Brown,London Uni,Novice,102,141,243,51,0
