Year,Competition,0,1,2,3,4,5,6,7,8,9
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Alessio Cocciolo,Warwick Uni,,286.0,290.0,576,60.0,37.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Jack McKay,Warwick Uni,,281.0,281.0,562,60.0,30.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Jake O'Reilly,Birmingham Uni,,284.0,277.0,561,60.0,30.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Alfie Toohey,Birmingham Uni,,271.0,279.0,550,60.0,24.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Oscar Carter,Warwick Uni,,267.0,277.0,544,60.0,22.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Alex Fido,Oxford Uni Alumni (Guest),,267.0,270.0,537,60.0,18.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Krish Panyam,Warwick Uni,,271.0,263.0,534,60.0,16.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Daniel Hodsdon,Warwick Uni,,262.0,261.0,523,59.0,21.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Quentin Delepine,Oxford Uni,,253.0,255.0,508,60.0,16.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Eli Jarosz,Oxford Uni,,258.0,234.0,492,60.0,13.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Josh Norman,Warwick Uni,,242.0,250.0,492,60.0,11.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Men,Ahmed Zidan,Northampton Uni,,240.0,236.0,476,60.0,12.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Sophie Roberts,Birmingham Uni,,287.0,287.0,574,60.0,35.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Julianna Ostrovska,Birmingham Uni,,285.0,284.0,569,60.0,31.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Rohit Ravichandran,Warwick Uni,,271.0,289.0,560,60.0,35.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Abi Speltinckx,Northampton Uni,,271.0,285.0,556,60.0,26.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Emma Howes,Oxford Uni,,275.0,281.0,556,60.0,25.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Emily Summers,Oxford Uni,,277.0,277.0,554,60.0,25.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Lamya Majeed,Birmingham Uni,,273.0,276.0,549,60.0,23.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Becky Stacey,Birmingham Uni,,257.0,272.0,529,59.0,22.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Imogen Bartin,Warwick Uni,,260.0,250.0,510,60.0,11.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Narmeen Shahzad,Warwick Uni,,251.0,237.0,488,60.0,6.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Sarah Blackman,Warwick Uni,,244.0,241.0,485,60.0,6.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Vivian Xue,Oxford Uni,,214.0,215.0,429,60.0,3.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Hatice Kubra Baki,Oxford Uni,,214.0,178.0,392,56.0,5.0
2026,Warwick TOUCAN 2026,Portsmouth,Recurve Women,Kata Czirbesz,Northampton Uni,,185.0,161.0,346,57.0,1.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Kian Watkins,Birmingham Uni,,291.0,294.0,585,60.0,45.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Thomas Hughes,Warwick Uni,,290.0,287.0,577,60.0,37.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Christopher Guerin,Warwick Uni,,287.0,282.0,569,60.0,29.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Noelito Parina,Warwick Uni,,282.0,282.0,564,60.0,24.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Thomas Bland,Birmingham Uni,,281.0,280.0,561,60.0,21.0
2026,Warwick TOUCAN 2026,Portsmouth,Compound Men,Benjamin Pepper,Birmingham Uni,,,,DNS,,
2026,Warwick TOUCAN 2026,Portsmouth,Longbow Men,Toby Perks,Warwick Uni,,157.0,165.0,322,58.0,0.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Oliver Hicks,Birmingham Uni,,288.0,290.0,578,60.0,40.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Alex Kendrew,Birmingham Uni,,276.0,264.0,540,60.0,22.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Jake Woolley,Warwick Uni,,256.0,266.0,522,60.0,16.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Josuf Hyseni,Birmingham Uni,,258.0,246.0,504,60.0,10.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Leon Cao,Warwick Uni,,239.0,248.0,487,60.0,10.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Men,Arran Bligh,Oxford Uni,,184.0,191.0,375,59.0,3.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Madeline Sterry,Warwick Uni,,251.0,252.0,503,60.0,12.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Urvi Joshi,Birmingham Uni,,230.0,248.0,478,60.0,4.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Emma Lord,Oxford Uni,,237.0,228.0,465,60.0,6.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Joelyn Han,Warwick Uni,,223.0,233.0,456,60.0,4.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Roxana Sherahmad,Birmingham Uni,,205.0,215.0,420,60.0,4.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Tania Dephin Chiang,Oxford Uni,,216.0,195.0,411,60.0,2.0
2026,Warwick TOUCAN 2026,Portsmouth,Barebow Women,Izzy Copsey,Northampton Uni,,,,DNS,,
2026,Warwick TOUCAN 2026,Portsmouth,Novice Recurve Men,Baldip Singh Chohan,Birmingham Uni,Novice,264.0,272.0,536,60.0,13.0
2026,Warwick TOUCAN 2026,Portsmouth,Novice Recurve Men,William Threlfall,Birmingham Uni,Novice,237.0,246.0,483,60.0,9.0
