Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Stuart MacFarquhar,Southampton Uni,,286.0,275.0,561,60.0,32.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Matthew Wellman,Southampton Uni,,275.0,265.0,540,60.0,22.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Tsz Wang Sung,Queen Mary Uni,,266.0,258.0,524,60.0,18.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Jack Chenaphun,Queen Mary Uni,,261.0,251.0,512,60.0,15.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Stephen Inge,Queen Mary Uni,,253.0,229.0,482,60.0,8.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,David Metz,Southampton Uni,Novice,234.0,238.0,472,60.0,8.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Daniel Gregory,Southampton Uni,Novice,216.0,222.0,438,60.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Joe Tao,Southampton Uni,Novice,209.0,213.0,422,60.0,7.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Callum Newlands,Southampton Uni,Novice,193.0,185.0,378,60.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,JuliÃ¡n SuÃ¡rez,Southampton Uni,Novice,133.0,129.0,262,50.0,5.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Emma Cully,Southampton Uni,,263.0,260.0,523,60.0,18.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Ania Kostur,Southampton Uni,Novice,160.0,157.0,317,57.0,0.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Victoria Fraser Leonhardt,Queen Mary Uni,,,,DNS,,
2018,Southampton SEAL 2018,Portsmouth,Barebow Men,Jakub Kuzniak,Queen Mary Uni,,250.0,251.0,501,60.0,15.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Men,Harun Miah,Queen Mary Uni,,218.0,221.0,439,59.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Men,Yusuf Ahmed,Queen Mary Uni,Novice,150.0,148.0,298,56.0,0.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Women,Divya Vada,Queen Mary Uni,Novice,186.0,159.0,345,58.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Women,Sruthy Thirunathan,Queen Mary Uni,,169.0,156.0,325,56.0,2.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,David Metz,Southampton Uni,Novice,234.0,238.0,472,60.0,8.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Daniel Gregory,Southampton Uni,Novice,216.0,222.0,438,60.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Joe Tao,Southampton Uni,Novice,209.0,213.0,422,60.0,7.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Callum Newlands,Southampton Uni,Novice,193.0,185.0,378,60.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,JuliÃ¡n SuÃ¡rez,Southampton Uni,Novice,133.0,129.0,262,50.0,5.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Women,Ania Kostur,Southampton Uni,Novice,160.0,157.0,317,57.0,0.0
2018,Southampton SEAL 2018,Portsmouth,Novice Barebow Men,Yusuf Ahmed,Queen Mary Uni,Novice,150.0,148.0,298,56.0,0.0
2018,Southampton SEAL 2018,Portsmouth,Novice Barebow Women,Divya Vada,Queen Mary Uni,Novice,186.0,159.0,345,58.0,4.0
