Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Stuart MacFarquhar,Southampton Uni,,270.0,267.0,537,60.0,18.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,David Metz,Southampton Uni,Novice,262.0,265.0,527,60.0,20.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Mark Marley,Portsmouth Uni,,258.0,265.0,523,60.0,15.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Daniel Allen,Portsmouth Uni,,260.0,259.0,519,60.0,16.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Kennie Hayward,Southampton Uni,,260.0,245.0,505,60.0,9.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Leo Turner,Portsmouth Uni,Novice,198.0,184.0,382,58.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,JuliÃ¡n SuÃ¡rez,Southampton Uni,Novice,168.0,150.0,318,56.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Ben Wallace-Stock,Southampton Uni,Novice,116.0,109.0,225,45.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Men,Yao Ding,Southampton Uni,Novice,,,DNS,,
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,GrÃ©ta HÃµhn,Portsmouth Uni,,261.0,255.0,516,60.0,14.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Reem Alnaqeeb,Portsmouth Uni,,245.0,247.0,492,60.0,10.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Yanna Fidai,Southampton Uni,,223.0,235.0,458,60.0,8.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Bethany Logan,Southampton Uni,Novice,150.0,155.0,305,49.0,5.0
2018,Southampton SEAL 2018,Portsmouth,Recurve Women,Sarah Ashdown,Portsmouth Uni,Novice,65.0,115.0,180,36.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Men,Mustafiz Rahman,Southampton Uni,,206.0,203.0,409,60.0,3.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Men,Zac Hodgson,Portsmouth Uni,,196.0,168.0,364,58.0,5.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Women,Emma West,Portsmouth Uni,,188.0,159.0,347,60.0,2.0
2018,Southampton SEAL 2018,Portsmouth,Barebow Women,Charlotte McIntosh,Portsmouth Uni,Novice,73.0,73.0,146,35.0,2.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,David Metz,Southampton Uni,Novice,262.0,265.0,527,60.0,20.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Leo Turner,Portsmouth Uni,Novice,198.0,184.0,382,58.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,JuliÃ¡n SuÃ¡rez,Southampton Uni,Novice,168.0,150.0,318,56.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Ben Wallace-Stock,Southampton Uni,Novice,116.0,109.0,225,45.0,4.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Men,Yao Ding,Southampton Uni,Novice,,,DNS,,
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Women,Bethany Logan,Southampton Uni,Novice,150.0,155.0,305,49.0,5.0
2018,Southampton SEAL 2018,Portsmouth,Novice Recurve Women,Sarah Ashdown,Portsmouth Uni,Novice,65.0,115.0,180,36.0,1.0
2018,Southampton SEAL 2018,Portsmouth,Novice Barebow Women,Charlotte McIntosh,Portsmouth Uni,Novice,73.0,73.0,146,35.0,2.0
