Year,Competition,0,1,2,3,4,5,6,7,8,9
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,293.0,278.0,571,60.0,36.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Charis Charalambous,Uni of East Anglia,,278.0,282.0,560,60.0,32.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Piers Skilton,Uni of East Anglia,,266.0,263.0,529,60.0,14.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Connor Field,Anglia Ruskin Uni,,244.0,249.0,493,60.0,6.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Adrian Van Roy,Anglia Ruskin Uni,Novice,239.0,253.0,492,59.0,10.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Peter Oxford,Anglia Ruskin Uni,,252.0,235.0,487,60.0,11.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Andy Cole,Uni of East Anglia,,240.0,234.0,474,60.0,5.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Leon Lee,Uni of East Anglia,,242.0,226.0,468,59.0,7.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Andrew Lloyd,Anglia Ruskin Uni,,236.0,203.0,439,60.0,6.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Chris Gibbons,Anglia Ruskin Uni,Novice,207.0,206.0,413,58.0,4.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Daniel Cetobari,Uni of East Anglia,Novice,170.0,171.0,341,59.0,3.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Men,Roger Clark,Anglia Ruskin Uni,Novice,,,DNS,,
2019,East Anglia SEAL 2019,Portsmouth,Recurve Women,Emma Moore,Uni of East Anglia,,227.0,245.0,472,60.0,9.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Women,Stephanie Porcas,Anglia Ruskin Uni,,165.0,203.0,368,56.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Recurve Women,Becca Martin,Anglia Ruskin Uni,,151.0,186.0,337,56.0,3.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Recurve Men,Adrian Van Roy,Anglia Ruskin Uni,Novice,239.0,253.0,492,59.0,10.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Recurve Men,Chris Gibbons,Anglia Ruskin Uni,Novice,207.0,206.0,413,58.0,4.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Recurve Men,Daniel Cetobari,Uni of East Anglia,Novice,170.0,171.0,341,59.0,3.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Recurve Men,Roger Clark,Anglia Ruskin Uni,Novice,,,DNS,,
2019,East Anglia SEAL 2019,Portsmouth,Novice Barebow Men,Kieran Newell-Thomas,Uni of East Anglia,Novice,137.0,175.0,312,54.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Barebow Men,Alex Lai,Uni of East Anglia,Novice,140.0,140.0,280,53.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Barebow Men,Kieran Newell-Thomas,Uni of East Anglia,Novice,137.0,175.0,312,54.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Barebow Men,Alex Lai,Uni of East Anglia,Novice,140.0,140.0,280,53.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Barebow Women,Bethan Alexander,Anglia Ruskin Uni,Novice,154.0,169.0,323,56.0,5.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Barebow Women,Jemma Reynolds,Anglia Ruskin Uni,Novice,106.0,117.0,223,46.0,0.0
2019,East Anglia SEAL 2019,Portsmouth,Novice Barebow Women,Sophie Corcoran,Uni of East Anglia (Guest),Novice,98.0,70.0,168,38.0,1.0
2019,East Anglia SEAL 2019,Portsmouth,Barebow Women,Bethan Alexander,Anglia Ruskin Uni,Novice,154.0,169.0,323,56.0,5.0
2019,East Anglia SEAL 2019,Portsmouth,Barebow Women,Jemma Reynolds,Anglia Ruskin Uni,Novice,106.0,117.0,223,46.0,0.0
2019,East Anglia SEAL 2019,Portsmouth,Barebow Women,Sophie Corcoran,Uni of East Anglia (Guest),Novice,98.0,70.0,168,38.0,1.0
