Year,Competition,0,1,2,3,4,5,6,7,8,9
2025,Reading SEAL 2025,Portsmouth,Recurve Men,Simon Hake,Surrey Uni,,272,275,547,60,24
2025,Reading SEAL 2025,Portsmouth,Recurve Men,Jacob Wang,Surrey Uni,Novice,255,248,503,60,17
2025,Reading SEAL 2025,Portsmouth,Recurve Men,Sumaan Sheikh,Surrey Uni,Novice,243,253,496,60,12
2025,Reading SEAL 2025,Portsmouth,Recurve Men,Michael Page,Surrey Uni,,225,244,469,60,6
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Fin Hamp,Surrey Uni,,261,262,523,60,13
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Dawn Lau,Surrey Uni,,247,265,512,60,12
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Kendra Liew,Surrey Uni,Novice,253,239,492,60,9
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Hannah Ackland-Snow,Reading Uni,,241,241,482,60,9
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Chhaya Mistry,Surrey Uni,,227,250,477,60,16
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Isobel Dray,Surrey Uni,Novice,226,219,445,60,7
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Cal Semadeni,Reading Uni,,214,221,435,60,8
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Martha Blackham,Reading Uni,,213,219,432,60,3
2025,Reading SEAL 2025,Portsmouth,Recurve Women,Alex Chutiwatwong,Surrey Uni,Novice,190,202,392,60,3
2025,Reading SEAL 2025,Portsmouth,Longbow Women,Abigail Walton,Reading Uni,,153,176,329,59,3
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Luka Gillingham,Surrey Uni,,250,261,511,60,10
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Dan Omar,Reading Uni,Novice,215,233,448,60,4
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Fin Jolley,Surrey Uni,Novice,216,232,448,60,3
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Mark Griffiths,Reading Uni,,209,223,432,59,6
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Nathan Mercer,Reading Uni,,210,214,424,60,4
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Ben Hughes,Reading Uni,Novice,168,168,336,58,2
2025,Reading SEAL 2025,Portsmouth,Barebow Men,Ashley Jones,Reading Uni,Novice,144,118,262,52,0
2025,Reading SEAL 2025,Portsmouth,Barebow Women,Lucy Day,Reading Uni,,237,238,475,59,7
2025,Reading SEAL 2025,Portsmouth,Barebow Women,Isabelle Burgess,Reading Uni,Novice,204,234,438,59,4
2025,Reading SEAL 2025,Portsmouth,Barebow Women,Jude Batheram,Reading Uni,Novice,166,164,330,57,1
2025,Reading SEAL 2025,Portsmouth,Novice Recurve Men,Jacob Wang,Surrey Uni,Novice,255,248,503,60,17
2025,Reading SEAL 2025,Portsmouth,Novice Recurve Men,Sumaan Sheikh,Surrey Uni,Novice,243,253,496,60,12
2025,Reading SEAL 2025,Portsmouth,Novice Recurve Women,Kendra Liew,Surrey Uni,Novice,253,239,492,60,9
2025,Reading SEAL 2025,Portsmouth,Novice Recurve Women,Isobel Dray,Surrey Uni,Novice,226,219,445,60,7
2025,Reading SEAL 2025,Portsmouth,Novice Recurve Women,Alex Chutiwatwong,Surrey Uni,Novice,190,202,392,60,3
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Men,Dan Omar,Reading Uni,Novice,215,233,448,60,4
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Men,Fin Jolley,Surrey Uni,Novice,216,232,448,60,3
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Men,Ben Hughes,Reading Uni,Novice,168,168,336,58,2
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Men,Ashley Jones,Reading Uni,Novice,144,118,262,52,0
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Women,Isabelle Burgess,Reading Uni,Novice,204,234,438,59,4
2025,Reading SEAL 2025,Portsmouth,Novice Barebow Women,Jude Batheram,Reading Uni,Novice,166,164,330,57,1
