Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Russell Foo Chuan Wen,Imperial,,276.0,272.0,548,60.0,21.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Daniel Boulby,Imperial,,269.0,276.0,545,60.0,28.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Harry Williams,Reading Uni,,271.0,273.0,544,60.0,22.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Man To Yeung,Imperial,,263.0,261.0,524,60.0,15.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Matthew Davy,Imperial,Novice,256.0,267.0,523,60.0,16.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Warren Lowe,Anglia Ruskin Uni,Novice,256.0,255.0,511,60.0,13.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Tom Readman,Kent Uni,,263.0,240.0,503,60.0,10.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Christopher Viney,Reading Uni,Novice,248.0,237.0,485,60.0,11.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Asad Chaudhary,Imperial,,232.0,249.0,481,60.0,6.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Ariel Olivera,Reading Uni,Novice,217.0,251.0,468,60.0,5.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Lucas Low,Imperial,,237.0,222.0,459,59.0,5.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Tony Peng,Imperial,,234.0,218.0,452,60.0,7.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Samuel Walby,Imperial,Novice,203.0,232.0,435,59.0,9.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Lewis Treacy,Imperial,Novice,241.0,187.0,428,58.0,5.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Kaden Zhou,Reading Uni,,192.0,222.0,414,58.0,3.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Yasser Cherifi,Anglia Ruskin Uni,,213.0,196.0,409,60.0,1.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,William Boyer,Anglia Ruskin Uni,,211.0,188.0,399,59.0,2.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Gio Hernandez,Reading Uni,Novice,,,DNS,,
2017,Imperial SEAL 2017,Portsmouth,Recurve Men,Dominik Waldowski,Anglia Ruskin Uni,Novice,,,DNS,,
2017,Imperial SEAL 2017,Portsmouth,Recurve Women,Vera Jackisch,Imperial,Novice,248.0,246.0,494,60.0,9.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Women,Joanna Gao,Imperial,Novice,246.0,233.0,479,60.0,9.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Women,Zoe Laing,Reading Uni,,239.0,227.0,466,60.0,7.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Women,Hannah Woods,Reading Uni,Novice,229.0,236.0,465,60.0,8.0
2017,Imperial SEAL 2017,Portsmouth,Recurve Women,Maria Jacob,Reading Uni,,230.0,226.0,456,58.0,7.0
