Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Harry Williams,Reading Uni,,268,270,538,59,24
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Nickil Shah,Uni of East Anglia,,264,269,533,60,14
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,245,253,498,60,13
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Simeon Adejumo,Reading Uni,,250,231,481,60,13
2017,Reading SEAL 2017,Portsmouth,Recurve Men,Kaden Zhou,Reading Uni,,219,220,439,60,6
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Klara Krouth̩n,Uni of East Anglia,,281,285,566,60,34
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Devon Harper,Uni of East Anglia,,255,257,512,60,11
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Maria Jacob,Reading Uni,,253,234,487,60,9
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Alicia Hughes,Uni of East Anglia,,221,218,439,59,9
2017,Reading SEAL 2017,Portsmouth,Recurve Women,Christel Barongan,Reading Uni,,215,210,425,59,10
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Ariel Olivera,Reading Uni,Novice,233,221,454,60,5
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Giokriel Hernandez,Reading Uni,Novice,214,196,410,59,2
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Christopher Viney,Reading Uni,Novice,209,193,402,60,4
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Men,Josh Kerr,Uni of East Anglia,Novice,178,152,330,54,0
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Hannah Woods,Reading Uni,Novice,223,226,449,60,6
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Melissa Winder,Reading Uni,Novice,211,210,421,60,2
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Hema Bowe,Reading Uni,Novice,201,190,391,60,5
2017,Reading SEAL 2017,Portsmouth,Novice Recurve Women,Claire Keech,Reading Uni,Novice,153,185,338,54,3
2017,Reading SEAL 2017,Portsmouth,Novice Barebow Men,George Panagiotou,Reading Uni,Novice,103,160,263,51,1
2017,Reading SEAL 2017,Portsmouth,Novice Barebow Women,Prudy Zhang,Uni of East Anglia,Novice,187,184,371,57,4
2017,Reading SEAL 2017,Portsmouth,Novice Barebow Women,Siyi Feng,Uni of East Anglia,Novice,85,96,181,39,0
