Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Dominic Collis,London Uni (Guest),,284,283,567,60,30
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Harry Charalambous,Uni of East Anglia,,288,278,566,59,39
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Stuart MacFarquhar,Southampton Uni,,273,284,557,60,29
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Lukas Bastow,Southampton Uni,,281,273,554,60,27
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Nick Wilson,Southampton Uni,,275,266,541,60,19
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Ealance Li,Southampton Uni,,238,248,486,60,10
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Shuhao Yang,Brunel Uni,,239,243,482,60,12
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Max Roantree,Uni of East Anglia,,226,237,463,59,10
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Arjun Liddar,Kent Uni,,242,220,462,60,3
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Alan Thomas,Kent Uni,,214,243,457,60,6
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Manraj Kahlon,Brunel Uni,,231,226,457,60,5
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,235,221,456,60,2
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Audun Riisoen,Uni of East Anglia,,235,220,455,59,5
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Charlie Upjohn,Brunel Uni,Novice,209,237,446,60,8
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Jin Teh,Southampton Uni,Novice,218,212,430,59,6
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Maximilian Harazin,Kent Uni,Novice,204,215,419,60,3
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Ali Abdul Majed,Uni of East Anglia,Novice,218,187,405,58,3
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Lewis Coombes,Brunel Uni,,199,202,401,60,4
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Ravivarma Sridharan,Southampton Uni,Novice,148,148,296,54,1
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,Jin Hong,Southampton Uni,Novice,93,147,240,43,4
2017,Brunel SEAL 2017,Portsmouth,Recurve Men,George Brady-Hoy,Kent Uni,Novice,131,108,239,45,2
2017,Brunel SEAL 2017,Portsmouth,Recurve Women,Elena Sun,Southampton Uni,,274,262,536,60,25
2017,Brunel SEAL 2017,Portsmouth,Recurve Women,Kate Reeve,Kent Uni,,243,239,482,60,9
2017,Brunel SEAL 2017,Portsmouth,Recurve Women,Rowena Bicknell,Kent Uni,,236,232,468,60,4
2017,Brunel SEAL 2017,Portsmouth,Recurve Women,Emily Padgham,Kent Uni,,218,194,412,60,5
2017,Brunel SEAL 2017,Portsmouth,Recurve Women,Georgina Sutton,Southampton Uni,Novice,122,110,232,43,1
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Cole Parker,Brunel Uni,,213,212,425,59,3
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Jack England,Brunel Uni,Novice,194,171,365,56,3
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Fraser MacDonald,Brunel Uni,,163,153,316,53,0
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Greyson Wyatt,Uni of East Anglia,Novice,126,152,278,50,1
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Leon Lee,Uni of East Anglia,Novice,132,127,259,51,0
2017,Brunel SEAL 2017,Portsmouth,Barebow Men,Ibrahim Shawoo,Uni of East Anglia,Novice,125,116,241,50,0
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Charlie Upjohn,Brunel Uni,Novice,209,237,446,60,8
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Jin Teh,Southampton Uni,Novice,218,212,430,59,6
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Maximilian Harazin,Kent Uni,Novice,204,215,419,60,3
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Ali Abdul Majed,Uni of East Anglia,Novice,218,187,405,58,3
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Ravivarma Sridharan,Southampton Uni,Novice,148,148,296,54,1
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,Jin Hong,Southampton Uni,Novice,93,147,240,43,4
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Men,George Brady-Hoy,Kent Uni,Novice,131,108,239,45,2
2017,Brunel SEAL 2017,Portsmouth,Novice Recurve Women,Georgina Sutton,Southampton Uni,Novice,122,110,232,43,1
2017,Brunel SEAL 2017,Portsmouth,Novice Barebow Men,Jack England,Brunel Uni,Novice,194,171,365,56,3
2017,Brunel SEAL 2017,Portsmouth,Novice Barebow Men,Greyson Wyatt,Uni of East Anglia,Novice,126,152,278,50,1
2017,Brunel SEAL 2017,Portsmouth,Novice Barebow Men,Leon Lee,Uni of East Anglia,Novice,132,127,259,51,0
2017,Brunel SEAL 2017,Portsmouth,Novice Barebow Men,Ibrahim Shawoo,Uni of East Anglia,Novice,125,116,241,50,0
2017,Brunel SEAL 2017,Portsmouth,Novice Barebow Women,Lana Corinne,Brunel Uni,Novice,190,208,398,60,2
2017,Brunel SEAL 2017,Portsmouth,Barebow Women,Lana Corinne,Brunel Uni,Novice,190,208,398,60,2
