Year,Competition,0,1,2,3,4,5,6,7,8,9
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Solar Law,Reading Uni,,268,246,514,60,17
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Simon Hake,Surrey Uni,,249,263,512,60,13
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Daniel Burdett,Reading Uni,,254,255,509,60,11
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Afonso Espirito Santo,Surrey Uni,,246,239,485,60,7
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Liam Benwell,Reading Uni,,238,229,467,59,8
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,John Pang,Reading Uni,,232,228,460,59,9
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Firat Caneer,Reading Uni,Novice,159,182,341,55,2
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,Thomas Moore,Surrey Uni,Novice,159,161,320,59,4
2021,Surrey SEAL 2021,Portsmouth,Recurve Men,David Allen,Surrey Uni,Novice,108,156,264,54,0
2021,Surrey SEAL 2021,Portsmouth,Recurve Women,Laura Devaud,Surrey Uni,,226,230,456,60,10
2021,Surrey SEAL 2021,Portsmouth,Recurve Women,Emma Bleeck,Surrey Uni,Novice,179,197,376,59,2
2021,Surrey SEAL 2021,Portsmouth,Barebow Men,Tom Underhill,Surrey Uni,,259,251,510,60,8
2021,Surrey SEAL 2021,Portsmouth,Barebow Men,Chintalpati Umashankar Shastry,Surrey Uni,Novice,199,187,386,58,4
2021,Surrey SEAL 2021,Portsmouth,Barebow Women,Lisa Sergeev,Surrey Uni,,233,222,455,60,4
2021,Surrey SEAL 2021,Portsmouth,Barebow Women,Millie Strickland,Reading Uni,Novice,194,195,389,60,5
2021,Surrey SEAL 2021,Portsmouth,Barebow Women,Sophie Lodge,Surrey Uni,Novice,131,95,226,48,0
2021,Surrey SEAL 2021,Portsmouth,Novice Recurve Men,Firat Caneer,Reading Uni,Novice,159,182,341,55,2
2021,Surrey SEAL 2021,Portsmouth,Novice Recurve Men,Thomas Moore,Surrey Uni,Novice,159,161,320,59,4
2021,Surrey SEAL 2021,Portsmouth,Novice Recurve Men,David Allen,Surrey Uni,Novice,108,156,264,54,0
2021,Surrey SEAL 2021,Portsmouth,Novice Recurve Women,Emma Bleeck,Surrey Uni,Novice,179,197,376,59,2
2021,Surrey SEAL 2021,Portsmouth,Novice Barebow Men,Chintalpati Umashankar Shastry,Surrey Uni,Novice,199,187,386,58,4
2021,Surrey SEAL 2021,Portsmouth,Novice Barebow Women,Millie Strickland,Reading Uni,Novice,194,195,389,60,5
2021,Surrey SEAL 2021,Portsmouth,Novice Barebow Women,Sophie Lodge,Surrey Uni,Novice,131,95,226,48,0
