Year,Competition,0,1,2,3,4,5,6,7,8,9
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Callum Piggot,Coventry Uni,,294.0,291.0,585,60,45.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Conor Nolan,Loughborough Uni,,285.0,287.0,572,60,35.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Mohammed Ismael Ahmed,Nottingham Uni,,291.0,280.0,571,60,36.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Tristan Mok,Nottingham Uni,,278.0,289.0,567,60,30.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Sam Nicholls,Warwick Uni,,281.0,279.0,560,60,23.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Thomas Greenwood,Birmingham Uni,,276.0,276.0,552,60,24.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Feiyang Shi,Oxford Uni,,275.0,273.0,548,60,27.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Kian Watkins,Birmingham Uni,,276.0,272.0,548,60,23.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Alessio Cocciolo,Warwick Uni,,272.0,276.0,548,60,21.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Abdullah Zaman,Leicester Uni,,276.0,272.0,548,60,19.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Hari Patel,Loughborough Uni,,275.0,271.0,546,60,20.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Paul Collins,Coventry Uni,,267.0,271.0,538,60,20.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Josh Gordon,Northampton Uni,,268.0,263.0,531,60,18.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Quentin Delepine,Oxford Uni,,264.0,266.0,530,60,14.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Kieran Curson,Loughborough Uni,,253.0,265.0,518,60,22.0
2025,TOUCAN Indoors 2025,Portsmouth,Recurve Men,Kabeer Abdulhusein,Birmingham Uni,,256.0,254.0,510,58,18.0
