Year,Competition,0,1,2,3,4,5,6,7,8,9
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Harun Miah,Queen Mary Uni,,270.0,271.0,541,60.0,20.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Simon Hake,Surrey Uni,,262.0,275.0,537,60.0,19.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Yuyang Cen,Imperial,,277.0,256.0,533,60.0,16.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Harrison Moss,Imperial,,255.0,275.0,530,60.0,19.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Tristan Lim,Imperial,,254.0,258.0,512,60.0,11.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Stylianos Hadjiforados,Queen Mary Uni,,259.0,250.0,509,60.0,12.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Ben Andrews,Brunel Uni,,226.0,257.0,483,58.0,10.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,David Allen,Surrey Uni,Novice,233.0,244.0,477,60.0,7.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Afonso Espirito Santo,Surrey Uni,,245.0,222.0,467,60.0,6.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Teodor Baltoi,Imperial,Novice,198.0,236.0,434,59.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Tamer Yazici,Queen Mary Uni,Novice,241.0,190.0,431,60.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Liam Culhane,Brunel Uni,Novice,217.0,189.0,406,53.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Arjun Kolli,Imperial,Novice,197.0,193.0,390,60.0,5.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,William Salaris,Brunel Uni,Novice,211.0,175.0,386,60.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Scott Stoneman,Brunel Uni,Novice,157.0,143.0,300,58.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Men,Dilanka Deegala,Imperial,Novice,,,DNS,,
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Laura Devaud,Surrey Uni,,263.0,267.0,530,60.0,18.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Thanaya Leelakanok,Surrey Uni,Novice,257.0,259.0,516,60.0,13.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Molly Galloway,Brunel Uni,,244.0,251.0,495,60.0,10.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Laura Middleton,Brunel Uni,Novice,236.0,233.0,469,60.0,6.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Emma Bleeck,Surrey Uni,Novice,220.0,224.0,444,60.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Simeng Li,Imperial,Novice,201.0,216.0,417,59.0,6.0
2022,Imperial SEAL 2022,Portsmouth,Recurve Women,Sadhana Jagannath,Surrey Uni,,,,DNS,,
2022,Imperial SEAL 2022,Portsmouth,Barebow Men,Michael Wong,Queen Mary Uni,,243.0,241.0,484,60.0,7.0
2022,Imperial SEAL 2022,Portsmouth,Barebow Men,Pranoy Lagu,Queen Mary Uni,Novice,200.0,205.0,405,60.0,7.0
2022,Imperial SEAL 2022,Portsmouth,Barebow Men,Saaqib Asif-Jussab,Queen Mary Uni,,161.0,200.0,361,56.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Barebow Men,Ayaan Islam,Queen Mary Uni,Novice,176.0,171.0,347,58.0,1.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,David Allen,Surrey Uni,Novice,233.0,244.0,477,60.0,7.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Teodor Baltoi,Imperial,Novice,198.0,236.0,434,59.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Tamer Yazici,Queen Mary Uni,Novice,241.0,190.0,431,60.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Liam Culhane,Brunel Uni,Novice,217.0,189.0,406,53.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Arjun Kolli,Imperial,Novice,197.0,193.0,390,60.0,5.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,William Salaris,Brunel Uni,Novice,211.0,175.0,386,60.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Scott Stoneman,Brunel Uni,Novice,157.0,143.0,300,58.0,2.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Men,Dilanka Deegala,Imperial,Novice,,,DNS,,
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Women,Thanaya Leelakanok,Surrey Uni,Novice,257.0,259.0,516,60.0,13.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Women,Laura Middleton,Brunel Uni,Novice,236.0,233.0,469,60.0,6.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Women,Emma Bleeck,Surrey Uni,Novice,220.0,224.0,444,60.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Novice Recurve Women,Simeng Li,Imperial,Novice,201.0,216.0,417,59.0,6.0
2022,Imperial SEAL 2022,Portsmouth,Novice Barebow Men,Pranoy Lagu,Queen Mary Uni,Novice,200.0,205.0,405,60.0,7.0
2022,Imperial SEAL 2022,Portsmouth,Novice Barebow Men,Ayaan Islam,Queen Mary Uni,Novice,176.0,171.0,347,58.0,1.0
2022,Imperial SEAL 2022,Portsmouth,Novice Barebow Women,Eisha-Mae Medina,Brunel Uni,Novice,230.0,196.0,426,60.0,4.0
2022,Imperial SEAL 2022,Portsmouth,Barebow Women,Eisha-Mae Medina,Brunel Uni,Novice,230.0,196.0,426,60.0,4.0
