Year,Competition,0,1,2,3,4,5,6,7,8,9
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Tristan Lim,Imperial,,264,251,515,60,14
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Harrison Moss,Imperial,,264,239,503,60,13
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Luke Myers,Southampton Uni,,245,249,494,59,11
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Lok Lau,Imperial,,244,246,490,60,8
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Yuyang Cen,Imperial,,268,207,475,54,15
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Arjun Kolli,Imperial,Novice,186,198,384,57,3
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Teodor Baltoi,Imperial,Novice,185,166,351,59,2
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Miguel Pena,Southampton Uni,Novice,160,189,349,57,1
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Alex Lunika,Southampton Uni,Novice,180,168,348,59,2
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Morgan Hand,Southampton Uni,Novice,182,136,318,54,4
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Colin Hung,Imperial,Novice,149,166,315,58,1
2021,Imperial SEAL 2021,Portsmouth,Recurve Men,Andrei Vasile,Southampton Uni,Novice,159,154,313,54,2
2021,Imperial SEAL 2021,Portsmouth,Recurve Women,Bethany Logan,Southampton Uni,,257,263,520,60,12
2021,Imperial SEAL 2021,Portsmouth,Recurve Women,Jing Chong,Southampton Uni,Novice,155,141,296,54,0
2021,Imperial SEAL 2021,Portsmouth,Recurve Women,Emma Bone,Imperial,Novice,102,134,236,48,0
2021,Imperial SEAL 2021,Portsmouth,Recurve Women,Ria Hill,Southampton Uni,Novice,98,106,204,41,2
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Arjun Kolli,Imperial,Novice,186,198,384,57,3
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Teodor Baltoi,Imperial,Novice,185,166,351,59,2
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Miguel Pena,Southampton Uni,Novice,160,189,349,57,1
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Alex Lunika,Southampton Uni,Novice,180,168,348,59,2
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Morgan Hand,Southampton Uni,Novice,182,136,318,54,4
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Colin Hung,Imperial,Novice,149,166,315,58,1
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Men,Andrei Vasile,Southampton Uni,Novice,159,154,313,54,2
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Women,Jing Chong,Southampton Uni,Novice,155,141,296,54,0
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Women,Emma Bone,Imperial,Novice,102,134,236,48,0
2021,Imperial SEAL 2021,Portsmouth,Novice Recurve Women,Ria Hill,Southampton Uni,Novice,98,106,204,41,2
