Year,Competition,0,1,2,3,4,5,6,7,8,9
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,William Pike,Warwick Uni,,298.0,298.0,596,60.0,56.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Christopher Avins,Birmingham Uni,,293.0,290.0,583,60.0,43.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Sherman Ip,Warwick Uni,,288.0,292.0,580,60.0,44.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Enrik Nako,Warwick Uni,,288.0,291.0,579,60.0,40.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ollie Hurdle,Nottinghm Trent Uni Alumni,,285.0,291.0,576,60.0,38.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Jamal Rahman,Birmingham Uni,,288.0,286.0,574,60.0,35.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Arthur Coveney,Loughborough Uni,,285.0,288.0,573,60.0,34.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Chris Cooper,Loughborough Uni,,287.0,284.0,571,60.0,33.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,James Jeffs,Warwick Uni,,278.0,289.0,567,60.0,35.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Max Harding,Nottingham Uni,,284.0,279.0,563,60.0,29.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Oliver Doshi-Phillips,Oxford Uni,,285.0,274.0,559,60.0,31.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Callum Platt,Birmingham Uni,,279.0,280.0,559,60.0,29.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ben Tansell,Nottingham Uni,,276.0,283.0,559,60.0,27.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Callum Henfrey,Oxford Uni,,282.0,276.0,558,60.0,28.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Adam Wozencroft,Loughborough Uni,,280.0,275.0,555,60.0,31.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Jamie Goodliffe,Nottingham Uni,,275.0,278.0,553,60.0,26.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,August Silale,Oxford Uni,,280.0,268.0,548,60.0,22.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Jerry Atkins,Birmingham Uni,,276.0,272.0,548,60.0,21.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ben Evans,Loughborough Uni,,269.0,277.0,546,59.0,25.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Paul Vanetti,Oxford Uni,,272.0,271.0,543,60.0,21.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Samuel Everett,Coventry Uni,,266.0,273.0,539,60.0,18.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ciaran Lunt,Oxford Uni,,269.0,262.0,531,60.0,14.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,David Price,Nottingham Uni,,267.0,262.0,529,60.0,22.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Harry Newman,Loughborough Uni,,269.0,260.0,529,60.0,17.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Josh Dudley,De Montfort Uni,,268.0,258.0,526,60.0,12.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Stuart Lowe,De Montfort Uni,,257.0,267.0,524,60.0,17.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Robert Spencer,Cambridge Uni,,267.0,256.0,523,60.0,20.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Mitch Gamble,Nottingham Trent Uni,,258.0,265.0,523,60.0,12.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Huw Thomas,Birmingham Uni,,260.0,260.0,520,60.0,16.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Sam Fairweather,Nottingham Trent Uni,,250.0,265.0,515,60.0,17.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Daniel Kelly,Derby Uni Alumni,,255.0,257.0,512,60.0,9.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Elliott Trigg,Nottingham Trent Uni,,256.0,247.0,503,60.0,11.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,James Hull,Coventry Uni,,248.0,253.0,501,60.0,15.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Kieran Baker,Nottingham Trent Uni,,249.0,251.0,500,60.0,13.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Christopher Perry,Leicester Uni,,252.0,246.0,498,60.0,7.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Kieran Malkin,Northampton Uni,,238.0,252.0,490,60.0,9.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Shivam Sheth,Cambridge Uni,,244.0,243.0,487,60.0,9.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ghani Messali,Derby Uni,,245.0,233.0,478,60.0,9.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Josh Nightingale,Coventry Uni,,228.0,244.0,472,60.0,9.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Thomas Wilde,Leicester Uni,,246.0,222.0,468,60.0,5.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Artiom Stech,Northampton Uni,,246.0,221.0,467,59.0,12.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Matthew Williets,Lincoln Uni,,238.0,229.0,467,59.0,7.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Harry Lack,Lincoln Uni,,235.0,208.0,443,60.0,6.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Gus Edmondson,De Montfort Uni,,205.0,229.0,434,59.0,5.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Bayden Bradshaw,Nottingham Trent Uni,,199.0,226.0,425,57.0,7.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Josh Vizor,Derby Uni,,169.0,212.0,381,58.0,2.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Bradley Le-Vien,Derby Uni,,163.0,129.0,292,54.0,1.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Men,Ibrahim Iorgat,Derby Uni,,,,DNS,,
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Rebekah Tipping,Birmingham Uni,,294.0,293.0,587,60.0,48.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Evelina D'Arcy,Birmingham Uni,,285.0,288.0,573,60.0,36.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Pip Taylor,Derby Uni,,291.0,281.0,572,60.0,33.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Elizabeth Elmer,Nottingham Uni,,279.0,290.0,569,60.0,36.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Nina Caulton,Leicester Uni,,282.0,280.0,562,60.0,31.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Harriet Kelsey,Nottingham Uni,,281.0,278.0,559,60.0,27.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Hannah Burnage,Warwick Uni,,275.0,282.0,557,60.0,28.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Sarah Allaway,Warwick Uni,,274.0,279.0,553,60.0,27.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Sophie Goodwin,Nottingham Uni,,271.0,279.0,550,60.0,22.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Ellie Jones,Oxford Uni,,266.0,281.0,547,60.0,27.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Ffion Edgeley,De Montfort Uni,,275.0,272.0,547,60.0,21.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Jodie Green,Warwick Uni,,268.0,277.0,545,60.0,17.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Alys Blades,Loughborough Uni,,272.0,269.0,541,60.0,22.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Joanna Clapka,De Montfort Uni,,270.0,271.0,541,60.0,21.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Isabel Lee,Nottingham Uni,,254.0,278.0,532,60.0,18.0
2019,BUTTS Indoors 2019,Portsmouth,Recurve Women,Emma Coopersmith,Lincoln Uni,,270.0,259.0,529,60.0,18.0
