Year,Competition,0,1,2,3,4,5,6,7,8,9
2023,Sussex SEAL 2023,Portsmouth,Recurve Men,Hugo Popov,Brighton Uni,,191.0,187.0,378,59.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Recurve Women,Vera Schieffer,Sussex Uni,,249.0,242.0,491,60.0,8.0
2023,Sussex SEAL 2023,Portsmouth,Recurve Women,Alina Bell,Sussex Uni,,248.0,231.0,479,60.0,7.0
2023,Sussex SEAL 2023,Portsmouth,Recurve Women,Julia Entwistle,Sussex Uni,,229.0,205.0,434,59.0,6.0
2023,Sussex SEAL 2023,Portsmouth,Recurve Women,Hazel Lye,Brighton Uni,,165.0,209.0,374,58.0,2.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Men,Micheal Dye,Sussex Uni,,191.0,195.0,386,58.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Men,Ryan Adams,Sussex Uni,Novice,142.0,126.0,268,46.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Men,Rami Aldahir,Sussex Uni,Novice,80.0,93.0,173,38.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Men,Riley Dadswell,Brighton Uni,Novice,,,DNS,,
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Kennedy Sovine,Brighton Uni,,199.0,198.0,397,58.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Niamh Starnes,Sussex Uni,,181.0,193.0,374,58.0,4.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Alex Fraser,Brighton Uni,Novice,143.0,174.0,317,58.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Hero Mania,Brighton Uni,Novice,163.0,143.0,306,51.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Jessica Millar,Sussex Uni,,143.0,149.0,292,56.0,1.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Haze Franklin,Sussex Uni,Novice,139.0,92.0,231,47.0,2.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Alys Williams,Sussex Uni,Novice,60.0,50.0,110,30.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Barebow Women,Rianne Franklin,Sussex Uni,Novice,,,DNS,,
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Men,Ryan Adams,Sussex Uni,Novice,142.0,126.0,268,46.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Men,Rami Aldahir,Sussex Uni,Novice,80.0,93.0,173,38.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Men,Riley Dadswell,Brighton Uni,Novice,,,DNS,,
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Women,Alex Fraser,Brighton Uni,Novice,143.0,174.0,317,58.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Women,Hero Mania,Brighton Uni,Novice,163.0,143.0,306,51.0,3.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Women,Haze Franklin,Sussex Uni,Novice,139.0,92.0,231,47.0,2.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Women,Alys Williams,Sussex Uni,Novice,60.0,50.0,110,30.0,0.0
2023,Sussex SEAL 2023,Portsmouth,Novice Barebow Women,Rianne Franklin,Sussex Uni,Novice,,,DNS,,
