Year,Competition,0,1,2,3,4,5,6,7,8,9
2024,Reading SEAL 2024,Portsmouth,Recurve Men,James Jackson,Elswood (Guest),,270,259,529,60,18
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Daniel Burdett,Reading Uni,,264,265,529,60,17
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Harjinder Obhi,Brunel Uni,,268,259,527,60,17
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Peter Reynolds,Brunel Uni,,263,252,515,60,13
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Michael Oxborough,Essex Uni,,232,248,480,60,13
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Fabien Coomber,Essex Uni,,229,240,469,60,5
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Alexander Knight,Brunel Uni,Novice,229,226,455,59,7
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Jinseok Park,Essex Uni,,212,235,447,60,5
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Joseph Wole-Abu,Essex Uni,,195,212,407,60,2
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Ivan Chau,Brunel Uni,Novice,200,198,398,59,5
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Niraj Sheth,Brunel Uni,Novice,198,194,392,59,2
2024,Reading SEAL 2024,Portsmouth,Recurve Men,Oscar Pratley Crighton,Reading Uni,,169,174,343,59,6
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Eliza Tully,Reading Uni,,263,255,518,60,11
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Emma Smith,Essex Uni,,242,252,494,60,11
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Amy Griffiths,Brunel Uni,,208,199,407,60,5
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Yana Chaikovska,Essex Uni,Novice,214,119,333,55,3
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Oluwadamilare Uthman,Essex Uni,Novice,151,180,331,59,1
2024,Reading SEAL 2024,Portsmouth,Recurve Women,Tamara Mlekus,Essex Uni,Novice,160,168,328,55,3
2024,Reading SEAL 2024,Portsmouth,Longbow Women,Abigail Walton,Reading Uni,,119,129,248,47,0
2024,Reading SEAL 2024,Portsmouth,Barebow Men,Clinton Madende,Brunel Uni,Novice,216,252,468,60,8
2024,Reading SEAL 2024,Portsmouth,Barebow Men,James Mooney,Brunel Uni,,168,182,350,56,4
2024,Reading SEAL 2024,Portsmouth,Barebow Men,Mark Griffiths,Reading Uni,,174,163,337,59,3
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Men,Alexander Knight,Brunel Uni,Novice,229,226,455,59,7
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Men,Ivan Chau,Brunel Uni,Novice,200,198,398,59,5
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Men,Niraj Sheth,Brunel Uni,Novice,198,194,392,59,2
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Women,Yana Chaikovska,Essex Uni,Novice,214,119,333,55,3
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Women,Oluwadamilare Uthman,Essex Uni,Novice,151,180,331,59,1
2024,Reading SEAL 2024,Portsmouth,Novice Recurve Women,Tamara Mlekus,Essex Uni,Novice,160,168,328,55,3
2024,Reading SEAL 2024,Portsmouth,Novice Barebow Men,Clinton Madende,Brunel Uni,Novice,216,252,468,60,8
2024,Reading SEAL 2024,Portsmouth,Novice Barebow Women,Lucy Day,Reading Uni,Novice,211,183,394,60,3
2024,Reading SEAL 2024,Portsmouth,Novice Barebow Women,Toria Curgenven,Reading Uni,Novice,160,151,311,55,4
2024,Reading SEAL 2024,Portsmouth,Barebow Women,Lucy Day,Reading Uni,Novice,211,183,394,60,3
2024,Reading SEAL 2024,Portsmouth,Barebow Women,Toria Curgenven,Reading Uni,Novice,160,151,311,55,4
