Year,Competition,0,1,2,3,4,5,6,7,8,9
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Nickil Shah,Uni of East Anglia,,277,284,561,60,28
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Richard Hwarn Yip Yim,London Uni,,286,273,559,60,32
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Dominic Collis,London Uni,,279,272,551,60,23
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Ye-Sheen Lim,London Uni,,266,280,546,60,23
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,220,233,453,59,4
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Reuben Howe,Essex Uni,,194,210,404,57,7
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Julian Forrester,Essex Uni,Novice,185,216,401,59,3
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Zhuhan Ong,London Uni,Novice,187,176,363,57,4
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Conal Murphy,Essex Uni,Novice,196,132,328,56,1
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Josh Kerr,Uni of East Anglia,Novice,126,141,267,51,0
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Marco Tsoi,London Uni,Novice,117,97,214,49,1
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Klara Krouth̩n,Uni of East Anglia,,279,286,565,60,32
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Julie Saigusa,London Uni,,267,265,532,60,15
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Devon Harper,Uni of East Anglia,,255,257,512,60,11
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Anya Cagnetta,Essex Uni,,241,232,473,60,10
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Sophie Joyce,Essex Uni,,211,220,431,60,8
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Andrea Fung,London Uni,Novice,167,186,353,58,1
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Tara P. Sani,London Uni,Novice,173,150,323,54,4
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Amie Mowlam-Tett,Essex Uni,Novice,154,161,315,55,2
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,Laura Woolsey,Uni of East Anglia,Novice,117,125,242,44,2
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,Prudy Zhang,Uni of East Anglia,Novice,108,123,231,51,0
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,Romana Pop,Essex Uni,,127,77,204,45,0
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Julian Forrester,Essex Uni,Novice,185,216,401,59,3
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Zhuhan Ong,London Uni,Novice,187,176,363,57,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Conal Murphy,Essex Uni,Novice,196,132,328,56,1
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Josh Kerr,Uni of East Anglia,Novice,126,141,267,51,0
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Marco Tsoi,London Uni,Novice,117,97,214,49,1
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Women,Andrea Fung,London Uni,Novice,167,186,353,58,1
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Women,Tara P. Sani,London Uni,Novice,173,150,323,54,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Women,Amie Mowlam-Tett,Essex Uni,Novice,154,161,315,55,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Men,Daniel Gondert,Uni of East Anglia,Novice,189,167,356,58,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Men,David Buck,Essex Uni,Novice,56,60,116,29,0
2016,East Anglia SEAL 2016,Portsmouth,Barebow Men,Daniel Gondert,Uni of East Anglia,Novice,189,167,356,58,4
2016,East Anglia SEAL 2016,Portsmouth,Barebow Men,David Buck,Essex Uni,Novice,56,60,116,29,0
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Women,Laura Woolsey,Uni of East Anglia,Novice,117,125,242,44,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Women,Prudy Zhang,Uni of East Anglia,Novice,108,123,231,51,0
