Year,Competition,0,1,2,3,4,5,6,7,8,9
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Men,Josh Gordon,Northampton Uni,,256.0,254.0,510,60.0,9.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Men,Alfie Passingham,Lincoln Uni,,208.0,225.0,433,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Men,Felix Hughes,Derby Uni,,217.0,190.0,407,59.0,7.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Men,Aaron Heath,Lincoln Uni,,192.0,197.0,389,59.0,2.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Abi Speltinckx,Northampton Uni,,261.0,267.0,528,60.0,17.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Cherida Zhang,Cambridge Uni,,261.0,260.0,521,60.0,16.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Aaisha Mulla,De Montfort Uni,,260.0,251.0,511,60.0,11.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Jess Martin,De Montfort Uni,,241.0,232.0,473,60.0,7.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Aaminah Mulla,De Montfort Uni,,238.0,218.0,456,58.0,9.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Em Cox,Derby Uni,,181.0,219.0,400,58.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Adibah Sabrina Binti Mohd Azizulezly,Cambridge Uni,,138.0,154.0,292,55.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Matty Godfrey,Derby Uni,,148.0,127.0,275,52.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Recurve Women,Chloe Woodgate,Lincoln Uni,,27.0,52.0,79,22.0,0.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Compound Men,Tianyi Fu,Cambridge Uni,,284.0,283.0,567,60.0,27.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Compound Men,Arran Welsh,Lincoln Uni,,280.0,274.0,554,60.0,19.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Compound Women,Lilu Comina,Northampton Uni,,264.0,262.0,526,59.0,9.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Men,Yash Patel,De Montfort Uni,,237.0,224.0,461,60.0,8.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Men,Frederico Rato Almeida,Derby Uni,,154.0,157.0,311,54.0,3.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Men,Janeil Banghar,Northampton Uni,,104.0,65.0,169,43.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Amiko Howell,De Montfort Uni,,250.0,249.0,499,60.0,8.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Amanda Goode,De Montfort Uni (Guest),,237.0,235.0,472,60.0,5.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Leah Hall,Lincoln Uni,,219.0,233.0,452,60.0,8.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Joelyn Han,Northampton Uni,,198.0,233.0,431,60.0,8.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Alexandra Barrett,De Montfort Uni,,211.0,204.0,415,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Aeryn Woby,Lincoln Uni,,164.0,192.0,356,56.0,4.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Anca-Luiza Cotirlan,Cambridge Uni,,170.0,179.0,349,58.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Barebow Women,Bella Kerr,Derby Uni,,121.0,145.0,266,50.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Men,Ahmed Zidan,Northampton Uni,Novice,216.0,229.0,445,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Men,Kai M. Kronewiter,Cambridge Uni,Novice,212.0,225.0,437,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Men,Kai Sun,Cambridge Uni,Novice,219.0,209.0,428,60.0,5.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Men,Alfie Exton,De Montfort Uni,Novice,102.0,105.0,207,48.0,0.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Women,Gabrielle Micallef,De Montfort Uni,Novice,240.0,231.0,471,60.0,8.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Women,Amy Hill,Cambridge Uni,Novice,192.0,226.0,418,60.0,4.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Women,Angel Quinn,De Montfort Uni (Guest),Novice,111.0,121.0,232,44.0,0.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Women,Aisha Koliya,De Montfort Uni,Novice,104.0,117.0,221,46.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Recurve Women,Sia Baugh,De Montfort Uni (Guest),Novice,,,DNS,,
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Men,Jakob Dlugosz,Derby Uni,Novice,158.0,146.0,304,53.0,3.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Men,Mark Siner,Northampton Uni,Novice,137.0,141.0,278,50.0,0.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Men,Max Alva,Derby Uni,Novice,105.0,95.0,200,44.0,1.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Emma Phillips,Derby Uni,Novice,234.0,203.0,437,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Faduma Abdullahi,Northampton Uni,Novice,232.0,192.0,424,59.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Amelia McQueen,De Montfort Uni,Novice,198.0,217.0,415,60.0,6.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Maryam Sajid,De Montfort Uni,Novice,206.0,183.0,389,59.0,3.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Isobel Copsey,Northampton Uni,Novice,185.0,133.0,318,56.0,3.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Leen Sawaf,De Montfort Uni,Novice,159.0,94.0,253,47.0,3.0
2024,TOUCAN 2 De Montfort 2024,Portsmouth,Novice Barebow Women,Andrina Shepherd,De Montfort Uni (Guest),Novice,121.0,79.0,200,37.0,1.0
