Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Mark Chen,Essex Uni,,272,273,545,60,20
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Nickil Shah,Uni of East Anglia,,262,268,530,60,22
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Reuben Howe,Essex Uni,,256,251,507,60,12
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,237,252,489,60,9
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Conal Murphy,Essex Uni,Novice,208,210,418,59,4
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Josh Kerr,Uni of East Anglia,Novice,215,202,417,60,7
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Daniel Von Matterhorn,Uni of East Anglia,Novice,206,197,403,59,1
2017,East Anglia SEAL 2017,Portsmouth,Recurve Men,Julian Forrester,Essex Uni,Novice,154,137,291,52,2
2017,East Anglia SEAL 2017,Portsmouth,Recurve Women,Klara Krouth̩n,Uni of East Anglia,,264,269,533,60,17
2017,East Anglia SEAL 2017,Portsmouth,Recurve Women,Amie Mowlam-Tett,Essex Uni,Novice,262,269,531,60,24
2017,East Anglia SEAL 2017,Portsmouth,Recurve Women,Devon Harper,Uni of East Anglia,,254,257,511,60,10
2017,East Anglia SEAL 2017,Portsmouth,Recurve Women,Anya Cagnetta,Essex Uni,,238,243,481,60,8
2017,East Anglia SEAL 2017,Portsmouth,Recurve Women,Ifeoluwa Jaiyesimi,Essex Uni,Novice,129,164,293,54,2
2017,East Anglia SEAL 2017,Portsmouth,Barebow Women,Romana Pop,Essex Uni,,159,195,354,58,3
2017,East Anglia SEAL 2017,Portsmouth,Barebow Women,Laura Woolsey,Uni of East Anglia,Novice,140,120,260,52,2
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Men,Conal Murphy,Essex Uni,Novice,208,210,418,59,4
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Men,Josh Kerr,Uni of East Anglia,Novice,215,202,417,60,7
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Men,Daniel Von Matterhorn,Uni of East Anglia,Novice,206,197,403,59,1
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Men,Julian Forrester,Essex Uni,Novice,154,137,291,52,2
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Women,Amie Mowlam-Tett,Essex Uni,Novice,262,269,531,60,24
2017,East Anglia SEAL 2017,Portsmouth,Novice Recurve Women,Ifeoluwa Jaiyesimi,Essex Uni,Novice,129,164,293,54,2
2017,East Anglia SEAL 2017,Portsmouth,Novice Barebow Men,George Thoma,Uni of East Anglia,Novice,198,190,388,58,4
2017,East Anglia SEAL 2017,Portsmouth,Barebow Men,George Thoma,Uni of East Anglia,Novice,198,190,388,58,4
2017,East Anglia SEAL 2017,Portsmouth,Novice Barebow Women,Laura Woolsey,Uni of East Anglia,Novice,140,120,260,52,2
