Year,Competition,0,1,2,3,4,5,6,7,8,9
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Ashe Morgan,Birmingham Uni,,299.0,296.0,595,60,55.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Francis Berti,Birmingham Uni,,295.0,296.0,591,60,52.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Vlado Hurban,Edinburgh Uni,,299.0,292.0,591,60,51.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jack Masefield,Derby Uni,,297.0,293.0,590,60,50.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Arthur Coveney,Loughborough Uni,,295.0,289.0,584,60,45.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Roy Hotrabhvanon,Edinburgh Uni,,294.0,288.0,582,60,46.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Guy Matzkin,Edinburgh Uni,,291.0,291.0,582,60,43.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Rob Gray,Nottingham Trent Uni,,285.0,292.0,577,60,38.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Tom Wilson,Lancaster Uni,,289.0,286.0,575,60,41.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Adam Peers,Loughborough Uni,,289.0,280.0,569,60,34.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Phil Middleton,Nottingham Uni,,284.0,284.0,568,60,30.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Alec Hodgkinson,Cardiff Met,,275.0,292.0,567,60,34.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Christopher Avins,Birmingham Uni,,278.0,289.0,567,60,32.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Matt Critcher,Nottingham Trent Uni,,284.0,280.0,564,60,31.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,James Atkinson,Aberystwyth Uni,,284.0,280.0,564,60,30.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Matthew Peers,Loughborough Uni,,279.0,281.0,560,60,28.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Adam Wozencroft,Loughborough Uni,,282.0,278.0,560,60,26.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jamal Rahman,Birmingham Uni,,281.0,275.0,556,60,27.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jay Tserkezie,Lancaster Uni,,279.0,275.0,554,60,23.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jordan Wilson,Aberdeen Uni,,280.0,273.0,553,60,28.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Alex Goldsack,Lancaster Uni,,277.0,275.0,552,60,22.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Douglas Jardine,Borders College,,270.0,282.0,552,60,22.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Max Weston,Coventry Uni,,270.0,279.0,549,60,23.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Leo Thompson,Loughborough Uni,,267.0,281.0,548,60,26.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jack Horsburgh,St Andrews Uni,,271.0,277.0,548,60,23.0
2017,BUCS Indoors NQ 2017,Portsmouth,Recurve Men,Jamie Warner,Coventry Uni,,274.0,273.0,547,60,20.0
