Year,Competition,0,1,2,3,4,5,6,7,8,9
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Nickil Shah,Uni of East Anglia,,263,275,538,60,19
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Alastair James,Brunel Uni,,262,268,530,60,16
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Matthew Robinson,Brunel Uni,,270,243,513,60,14
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Jonas SkaÄkauskas,Brunel Uni,,263,249,512,55,23
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Laurence Phillipson,Brunel Uni,,252,254,506,60,11
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Reuben Howe,Essex Uni,,255,245,500,60,6
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Huseyin Serkan Sahan,Essex Uni,,244,248,492,60,8
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Samuel Everett,Brunel Uni,Novice,233,239,472,60,7
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Joshua Burton,Essex Uni,,211,235,446,58,5
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Audun Riisoen,Uni of East Anglia,Novice,212,222,434,60,4
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Sung Mok,Essex Uni,Novice,210,223,433,58,4
2016,East Anglia SEAL 2016,Portsmouth,Recurve Men,Arran Adam,Brunel Uni,Novice,184,215,399,58,7
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Devon Harper,Uni of East Anglia,,253,258,511,60,10
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Alicia Hughes,Uni of East Anglia,,218,241,459,60,3
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Anya Cagnetta,Essex Uni,Novice,192,211,403,60,1
2016,East Anglia SEAL 2016,Portsmouth,Recurve Women,Ioana Panoschi,Essex Uni,Novice,204,199,403,59,4
2016,East Anglia SEAL 2016,Portsmouth,Barebow Men,Mohammad Goolamallee,Essex Uni,,242,233,475,60,5
2016,East Anglia SEAL 2016,Portsmouth,Barebow Men,Alex Stapleton,Uni of East Anglia,Novice,201,197,398,59,2
2016,East Anglia SEAL 2016,Portsmouth,Traditional Men,Tom Lucking,Uni of East Anglia,,210,205,415,60,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Samuel Everett,Brunel Uni,Novice,233,239,472,60,7
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Audun Riisoen,Uni of East Anglia,Novice,212,222,434,60,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Sung Mok,Essex Uni,Novice,210,223,433,58,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Men,Arran Adam,Brunel Uni,Novice,184,215,399,58,7
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Women,Anya Cagnetta,Essex Uni,Novice,192,211,403,60,1
2016,East Anglia SEAL 2016,Portsmouth,Novice Recurve Women,Ioana Panoschi,Essex Uni,Novice,204,199,403,59,4
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Men,Alex Stapleton,Uni of East Anglia,Novice,201,197,398,59,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Women,Romana Pop,Essex Uni,Novice,190,217,407,60,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Women,AimÃ©e White,Brunel Uni,Novice,182,222,404,60,2
2016,East Anglia SEAL 2016,Portsmouth,Novice Barebow Women,Natalie Froome,Uni of East Anglia,Novice,114,124,238,45,1
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,Romana Pop,Essex Uni,Novice,190,217,407,60,2
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,AimÃ©e White,Brunel Uni,Novice,182,222,404,60,2
2016,East Anglia SEAL 2016,Portsmouth,Barebow Women,Natalie Froome,Uni of East Anglia,Novice,114,124,238,45,1
