Year,Competition,0,1,2,3,4,5,6,7,8,9
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Andrew Randall,Nottingham Uni,,298.0,295.0,593,60,54.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Sean Evans,Gloucestershire Uni,,294.0,297.0,591,60,51.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Ashe Morgan,Birmingham Uni,,296.0,292.0,588,60,49.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Kieran Slater,Leicester Uni,,294.0,292.0,586,60,48.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Phil Middleton,Nottingham Uni,,290.0,294.0,584,60,44.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,George Harding,Nottingham Uni,,293.0,290.0,583,60,44.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matthew Langton,Oxford Uni,,292.0,291.0,583,60,44.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Tom Hall,Warwick Uni,,290.0,290.0,580,60,41.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Oliver Jackson,Nottingham Uni,,292.0,283.0,575,60,37.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Thomas Cram,Loughborough Uni,,291.0,284.0,575,60,37.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Chris Fry,Nottingham Uni,,286.0,289.0,575,60,36.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Manuel Goncalves Gil,Warwick Uni,,284.0,287.0,571,60,36.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Alexander Hickson,Bath Uni,,285.0,286.0,571,60,35.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Tom Van Baalen,Uni of East Anglia,,284.0,286.0,570,60,36.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Michael Wallhead,Huddersfield Uni,,280.0,289.0,569,60,30.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Alexander Smith,Oxford Uni,,281.0,287.0,568,60,31.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Douglas Jardine,Edinburgh Uni,,281.0,286.0,567,60,30.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Edward Reeves,Loughborough Uni,,286.0,279.0,565,60,32.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Keir Fraser,Edinburgh Uni,,288.0,276.0,564,60,35.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Rory Campbell,Sheffield Uni,,288.0,275.0,563,60,34.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Shaun Rhodes,Derby Uni,,284.0,278.0,562,60,30.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Robert Storrar,Durham Uni,,277.0,281.0,558,60,29.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Sherman Ip,London Uni,,274.0,284.0,558,60,28.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,James Edmonson,Warwick Uni,,281.0,277.0,558,60,26.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matthew Sharpe,Surrey Uni,,279.0,278.0,557,60,26.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matt McCormack,Lancaster Uni,,278.0,278.0,556,60,31.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Dave Jenner,Swansea Uni,,274.0,282.0,556,60,25.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Louis Richardson,Loughborough Uni,,274.0,282.0,556,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Daniel Simmons,Sunderland Uni,,275.0,280.0,555,60,28.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Arthur Coventry,Loughborough Uni,,279.0,276.0,555,60,26.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Chirs Sebastian,Liverpool Uni,,279.0,275.0,554,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Robert Smith,Liverpool Uni,,274.0,277.0,551,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Richard Jones,Liverpool Uni,,276.0,274.0,550,60,27.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jamie Paton,Strathclyde Uni,,277.0,273.0,550,60,26.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Thomas Hetherington,Nottingham Trent Uni,,278.0,272.0,550,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,David Barnes,London Uni,,276.0,273.0,549,60,27.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Hugh Williams,Sheffield Uni,,272.0,277.0,549,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Theo Chen-Sverre,Southampton Uni,,281.0,268.0,549,58,31.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Piotr Wojtczuk,Napier Uni,,273.0,275.0,548,60,22.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Chris Skipper,Southampton Uni,,276.0,272.0,548,60,17.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jack Sobey,Oxford Uni,,269.0,278.0,547,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Michael Bend,Plymouth Uni,,279.0,268.0,547,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Dan Ellingham,Keele Uni,,267.0,279.0,546,60,20.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Simon Garrett,Aberdeen Uni,,267.0,278.0,545,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matt Howard,Keele Uni,,272.0,273.0,545,60,21.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Enrik Nako,Warwick Uni,,278.0,266.0,544,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jorge Lindley,Warwick Uni,,269.0,274.0,543,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Stephen Wilkinson,Huddersfield Uni,,270.0,273.0,543,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,David Whittington,Plymouth Uni,,264.0,279.0,543,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,James Robbins,Keele Uni,,275.0,268.0,543,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jack Dumanat,Loughborough Uni,,269.0,273.0,542,60,21.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Tom Currall,Derby Uni,,283.0,259.0,542,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Christopher Guerin,Warwick Uni,,268.0,272.0,540,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Benson Li,London Uni,,267.0,273.0,540,60,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Robert Cieslicki,Surrey Uni,,265.0,275.0,540,60,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Stuart Archer,Sheffield Uni,,272.0,268.0,540,59,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Colin Affleck,Durham Uni,,268.0,271.0,539,60,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Brian Martin,Derby Uni,,266.0,273.0,539,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Adam Lack,Warwick Uni,,270.0,268.0,538,60,27.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Robbie Crick,Edinburgh Uni,,272.0,266.0,538,60,24.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Wan Fung Calvin Lui,Imperial,,281.0,257.0,538,59,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Alex Henman,Warwick Uni,,266.0,271.0,537,60,20.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matt Charter,Derby Uni,,268.0,268.0,536,60,22.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Naveed Azam,Queen Mary Uni,,273.0,263.0,536,59,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Andrew Vo,Kent Uni,,269.0,266.0,535,60,23.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Tak Ho,Cambridge Uni,,270.0,265.0,535,60,21.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Dominick Perrocco,Strathclyde Uni,,270.0,265.0,535,60,20.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Sam Evans,Lancaster Uni,,263.0,270.0,533,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Shaun Mudd,Exeter Uni,,259.0,273.0,532,60,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Lifei Zhang,London Uni,,270.0,261.0,531,60,22.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Graeme Black,Napier Uni,,268.0,263.0,531,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,William Chan,Portsmouth Uni,,270.0,260.0,530,59,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Richard Hwarn Yip Yim,Imperial,,270.0,260.0,530,59,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jack Atkinson,Cambridge Uni,,262.0,267.0,529,60,17.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Simon King,Southampton Uni,,261.0,267.0,528,60,12.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Joe Birley,York Uni,,272.0,255.0,527,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Anthony Tang,London Uni,,262.0,265.0,527,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Connor Silverton Stewart,Nottingham Trent Uni,,266.0,261.0,527,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jacob Bellamy,Warwick Uni,,269.0,257.0,526,60,17.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Benjamin Arenas,Edinburgh Uni,,262.0,264.0,526,59,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Samuel Stevenson,Nottingham Trent Uni,,266.0,259.0,525,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Theo Townend,York Uni,,260.0,263.0,523,60,16.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Matt Leivers,Southampton Uni,,259.0,262.0,521,60,19.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Michael Rainford,Liverpool Uni,,257.0,264.0,521,60,18.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Johan Kangasniemi,Aberdeen Uni,,259.0,262.0,521,60,13.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Andrew Cottrell,Birmingham Uni,,264.0,256.0,520,60,16.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Rob Warner,Derby Uni,,263.0,257.0,520,60,16.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Christopher Draper,Oxford Uni,,256.0,264.0,520,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Colin Gordon,London Uni,,264.0,255.0,519,60,17.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,David Thelan,Liverpool Uni,,254.0,265.0,519,60,12.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,John Bowes,Southampton Uni,,257.0,261.0,518,60,13.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Aidan Lummer,Nottingham Trent Uni,,258.0,260.0,518,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Ho Cheung Leung,London Uni,,263.0,254.0,517,60,13.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Tim Weenink,Imperial,,253.0,262.0,515,60,15.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Lewis Clarke,Birmingham Uni,,257.0,258.0,515,60,13.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Yufan Chen,Exeter Uni,,258.0,257.0,515,60,13.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Joe Glover,Cambridge Uni,,252.0,263.0,515,59,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Stephen Fawcett,Southampton Uni,,266.0,248.0,514,60,15.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Oliver Vavasour,Warwick Uni,,257.0,257.0,514,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,James Powell,Uni of East Anglia,,255.0,255.0,510,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jakub Srsen,Swansea Uni,,256.0,252.0,508,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Daniel Cripps,Reading Uni,,255.0,253.0,508,60,12.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Adam Williams,Exeter Uni,,253.0,254.0,507,60,15.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,David Williams,Southampton Uni,,252.0,255.0,507,60,12.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jack Barber,Sheffield Uni,,262.0,244.0,506,60,16.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jonathan Hilliard,Bath Uni,,240.0,266.0,506,60,12.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Adrian Leithead,Keele Uni,,255.0,251.0,506,60,8.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Christopher Woodhead,Lancaster Uni,,255.0,250.0,505,60,9.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Yun Shi,Imperial,,249.0,255.0,504,60,14.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Adam Shorrock,Lancaster Uni,,257.0,247.0,504,60,10.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Douglas Dutton,Aberdeen Uni,,250.0,254.0,504,60,7.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Richard Whiter,Cambridge Uni,,260.0,243.0,503,60,16.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jonathan Troop,Bath Uni,,250.0,253.0,503,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Emile Douilet,Essex Uni,,247.0,253.0,500,60,11.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Oli Davis,Surrey Uni,,246.0,254.0,500,60,8.0
2013,BUCS Indoors 2013,Portsmouth,Recurve Men,Jun Qin,Strathclyde Uni,,244.0,254.0,498,60,14.0
