Year,Competition,0,1,2,3,4,5,6,7,8
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Lukas Bastow,Southampton Uni,248.0,219.0,467,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Harry Moncrieff Macmillan,Southampton Uni,234.0,230.0,464,60.0,11.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,James Gardner,Warwick Uni,222.0,219.0,441,58.0,7.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Simon Tapley,Warwick Uni,216.0,224.0,440,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Frankie McQueen,Nottingham Uni,220.0,216.0,436,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Oliver Moynes,Warwick Uni,223.0,207.0,430,60.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Callum Anderson,Southampton Uni,205.0,214.0,419,59.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Derric Toh,Nottingham Uni,208.0,205.0,413,60.0,7.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Zayn Fojdar,Warwick Uni,182.0,224.0,406,58.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,James Carr,Nottingham Uni,195.0,207.0,402,57.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Xiangri Yang,Coventry Uni,196.0,203.0,399,58.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Matthew Williamson,Nottingham Uni,187.0,210.0,397,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Joshua Wright,Southampton Uni,206.0,187.0,393,59.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Aidan Wiederhold,Warwick Uni,229.0,163.0,392,57.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Akash Milward Bose,Warwick Uni,195.0,195.0,390,60.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Sam Armstrong,Warwick Uni,195.0,191.0,386,60.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Vinay Varsani,Nottingham Uni,162.0,220.0,382,58.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Charlie Gilchrist,Coventry Uni,189.0,192.0,381,60.0,7.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,SÃ¶ren LÃ¼rig,Southampton Uni,199.0,175.0,374,59.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Sam Benham,Loughborough Uni,218.0,156.0,374,56.0,3.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Joe Thompson,Warwick Uni,191.0,182.0,373,57.0,3.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Enrique MuÃ±oz,Southampton Uni,174.0,179.0,353,57.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Luke Gardiner,Warwick Uni,191.0,158.0,349,58.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Alex Liddiard,Warwick Uni,179.0,161.0,340,58.0,0.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Parav Patel,Nottingham Uni,162.0,161.0,323,56.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Lizhong Wang,Southampton Uni,130.0,193.0,323,53.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Victor Quan,Warwick Uni,148.0,151.0,299,57.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Sam Pearson,Warwick Uni,162.0,130.0,292,53.0,3.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Lloyd Pares,Loughborough Uni,149.0,129.0,278,51.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Jack Corten,Warwick Uni,127.0,137.0,264,55.0,1.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Matthew Herbert,Coventry Uni,97.0,155.0,252,48.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,David Todd,Warwick Uni,112.0,132.0,244,51.0,1.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Tom Burke,Coventry Uni,93.0,151.0,244,47.0,0.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Will Thorpe,Loughborough Uni,89.0,154.0,243,46.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Peter Gallagher,Warwick Uni,80.0,155.0,235,48.0,1.0
