Year,Competition,0,1,2,3,4,5,6,7,8,9
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Yin Chan,Imperial,,286.0,287.0,573,60.0,40.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Harjinder Obhi,Brunel Uni,,267.0,278.0,545,60.0,21.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Ivan Chau,Brunel Uni,,276.0,232.0,508,60.0,16.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Andrew Paterson,Royal Holloway,,252.0,249.0,501,60.0,10.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Simon Ye,Imperial,,255.0,243.0,498,60.0,10.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Neelesh Guptha Seemakurthi,Brunel Uni,,218.0,231.0,449,60.0,5.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Ansh Agarwal,Imperial,,236.0,211.0,447,60.0,7.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Sisi Weigel,Brunel Uni,,206.0,216.0,422,60.0,5.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Ryan Ong,Imperial,Novice,165.0,222.0,387,57.0,4.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Yee Hou Teoh,Imperial,Novice,211.0,169.0,380,58.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Bryan Chan,Imperial,Novice,173.0,158.0,331,56.0,3.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Jonathan Packett,Royal Holloway,Novice,84.0,141.0,225,45.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Winston YunYou Shih,Brunel Uni,Novice,105.0,106.0,211,45.0,0.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Nethum Senaratne,Brunel Uni,,,,DNS,,
2025,Brunel SEAL 2025,Portsmouth,Recurve Men,Adrian Osinaga Ross,Brunel Uni,Novice,,,DNS,,
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Eliza Tully,Reading Uni,,283.0,269.0,552,60.0,20.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Katie Lee,Imperial,,239.0,227.0,466,60.0,7.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Jessica McCallum,Royal Holloway,,212.0,197.0,409,60.0,4.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Riana Karia,Royal Holloway,,185.0,191.0,376,59.0,3.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Amy Smith,Royal Holloway,,193.0,173.0,366,57.0,4.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Elisa Morales,Brunel Uni,,157.0,146.0,303,52.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Wong Cheuk Yin,Brunel Uni,Novice,133.0,150.0,283,51.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Shannon Sin-Ni Lee,Brunel Uni,Novice,132.0,130.0,262,49.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Eileen Li,Imperial,Novice,123.0,134.0,257,47.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Recurve Women,Shreya Agnus Moorthi Raj,Brunel Uni,Novice,,,DNS,,
2025,Brunel SEAL 2025,Portsmouth,Barebow Men,Dan Omar,Reading Uni,,216.0,237.0,453,60.0,4.0
2025,Brunel SEAL 2025,Portsmouth,Barebow Men,Clinton Madende,Brunel Uni,,150.0,146.0,296,59.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Barebow Women,Niamh Baker,Royal Holloway,,237.0,234.0,471,60.0,7.0
2025,Brunel SEAL 2025,Portsmouth,Barebow Women,Lucy Day,Reading Uni,,234.0,215.0,449,60.0,8.0
2025,Brunel SEAL 2025,Portsmouth,Barebow Women,Jude Batheram,Reading Uni,,205.0,220.0,425,60.0,3.0
2025,Brunel SEAL 2025,Portsmouth,Barebow Women,Joanna Gaye,Royal Holloway,Novice,152.0,141.0,293,56.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Ryan Ong,Imperial,Novice,165.0,222.0,387,57.0,4.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Yee Hou Teoh,Imperial,Novice,211.0,169.0,380,58.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Bryan Chan,Imperial,Novice,173.0,158.0,331,56.0,3.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Jonathan Packett,Royal Holloway,Novice,84.0,141.0,225,45.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Winston YunYou Shih,Brunel Uni,Novice,105.0,106.0,211,45.0,0.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Men,Adrian Osinaga Ross,Brunel Uni,Novice,,,DNS,,
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Women,Wong Cheuk Yin,Brunel Uni,Novice,133.0,150.0,283,51.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Women,Shannon Sin-Ni Lee,Brunel Uni,Novice,132.0,130.0,262,49.0,2.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Women,Eileen Li,Imperial,Novice,123.0,134.0,257,47.0,1.0
2025,Brunel SEAL 2025,Portsmouth,Novice Recurve Women,Shreya Agnus Moorthi Raj,Brunel Uni,Novice,,,DNS,,
2025,Brunel SEAL 2025,Portsmouth,Novice Barebow Women,Joanna Gaye,Royal Holloway,Novice,152.0,141.0,293,56.0,1.0
