Year,Competition,0,1,2,3,4,5,6,7,8,9
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Adam Madejczyk,Uni of East Anglia,,268.0,269.0,537,60.0,18.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Kit-Lun Tong,Uni of East Anglia,,269.0,267.0,536,60.0,19.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Oliver de Ferrars Green,Uni of East Anglia,,265.0,255.0,520,60.0,14.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Luke Myers,Royal Holloway,,265.0,246.0,511,60.0,10.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Artur Baran,Queen Mary Uni,,210.0,206.0,416,60.0,4.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Daniel Hebburn,Uni of East Anglia,,132.0,144.0,276,49.0,3.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Men,Andrew Paterson,Royal Holloway,Novice,122.0,118.0,240,49.0,1.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Shauna Punjabi,Royal Holloway,,288.0,284.0,572,60.0,36.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Julianna Ostrovska,Royal Holloway,,277.0,278.0,555,60.0,25.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,McKenna Anderson,Uni of East Anglia,Novice,239.0,242.0,481,60.0,8.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Abigail Hunter-Blanco,Royal Holloway,,234.0,247.0,481,60.0,6.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Yesmine Dahmani,Uni of East Anglia,Novice,240.0,214.0,454,60.0,6.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Penelope Garwood,Queen Mary Uni,,227.0,224.0,451,60.0,4.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Ellie Hannigan,Uni of East Anglia,Novice,204.0,193.0,397,60.0,3.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Riana Karia,Royal Holloway,,158.0,207.0,365,57.0,5.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Tova Nilsson,Uni of East Anglia,Novice,157.0,161.0,318,57.0,2.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Jessica McCallum,Royal Holloway,Novice,122.0,140.0,262,49.0,1.0
2024,Royal Holloway SEAL 2024,Portsmouth,Recurve Women,Ashleigh Sharman,Royal Holloway,Novice,83.0,105.0,188,38.0,2.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Men,Mikat Sikder Munni,Queen Mary Uni,,260.0,256.0,516,59.0,18.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Men,Thomas Davis,Queen Mary Uni,,217.0,232.0,449,60.0,8.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Women,Nurul Qistina Batrisyia,Queen Mary Uni,,195.0,195.0,390,59.0,3.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Women,Miranda Brunyee,Queen Mary Uni,,154.0,192.0,346,57.0,1.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Women,Jana Imfeld,Queen Mary Uni,,188.0,150.0,338,55.0,3.0
2024,Royal Holloway SEAL 2024,Portsmouth,Barebow Women,Aylin Turan,Queen Mary Uni,Novice,,,DNS,,
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Men,Andrew Paterson,Royal Holloway,Novice,122.0,118.0,240,49.0,1.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,McKenna Anderson,Uni of East Anglia,Novice,239.0,242.0,481,60.0,8.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,Yesmine Dahmani,Uni of East Anglia,Novice,240.0,214.0,454,60.0,6.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,Ellie Hannigan,Uni of East Anglia,Novice,204.0,193.0,397,60.0,3.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,Tova Nilsson,Uni of East Anglia,Novice,157.0,161.0,318,57.0,2.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,Jessica McCallum,Royal Holloway,Novice,122.0,140.0,262,49.0,1.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Recurve Women,Ashleigh Sharman,Royal Holloway,Novice,83.0,105.0,188,38.0,2.0
2024,Royal Holloway SEAL 2024,Portsmouth,Novice Barebow Women,Aylin Turan,Queen Mary Uni,Novice,,,DNS,,
