Year,Competition,0,1,2,3,4,5,6,7,8,9
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Charis Charalambous,Uni of East Anglia,,290,286,576,60,39
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Max Roantree,Uni of East Anglia,,270,269,539,60,15
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Connor Field,Anglia Ruskin Uni,,263,258,521,60,12
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Samson Wang,Surrey Uni,,263,251,514,60,17
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Peter Oxford,Anglia Ruskin Uni,,258,249,507,60,5
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Samuel Gibbs,Anglia Ruskin Uni,,260,240,500,60,6
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Premal Karavadara,Anglia Ruskin Uni,,238,255,493,60,10
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Andrew Lloyd,Anglia Ruskin Uni,Novice,251,230,481,60,8
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Victor Shliefman,Uni of East Anglia,Novice,236,243,479,59,9
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Jinhe Li,Uni of East Anglia,Novice,235,225,460,60,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Jude Davies,Uni of East Anglia,,213,242,455,60,6
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Alfie Hunter,Anglia Ruskin Uni,Novice,217,209,426,60,3
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Leon Lee,Uni of East Anglia,,197,218,415,57,9
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Men,Bill Potter,Anglia Ruskin Uni,Novice,180,190,370,57,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Women,Claire Phippen,Anglia Ruskin Uni,Novice,237,240,477,60,6
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Women,Edeline D'Souza,Surrey Uni,,243,214,457,60,8
2019,Anglia Ruskin SEAL 2019,Portsmouth,Recurve Women,Alice Butler,Uni of East Anglia,Novice,207,205,412,60,8
2019,Anglia Ruskin SEAL 2019,Portsmouth,Barebow Women,Malin Schulz,Surrey Uni,,231,244,475,60,5
2019,Anglia Ruskin SEAL 2019,Portsmouth,Barebow Women,Ana-Maria Tudorache,Surrey Uni,Novice,216,194,410,60,5
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Men,Andrew Lloyd,Anglia Ruskin Uni,Novice,251,230,481,60,8
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Men,Victor Shliefman,Uni of East Anglia,Novice,236,243,479,59,9
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Men,Jinhe Li,Uni of East Anglia,Novice,235,225,460,60,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Men,Alfie Hunter,Anglia Ruskin Uni,Novice,217,209,426,60,3
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Men,Bill Potter,Anglia Ruskin Uni,Novice,180,190,370,57,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Women,Claire Phippen,Anglia Ruskin Uni,Novice,237,240,477,60,6
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Recurve Women,Alice Butler,Uni of East Anglia,Novice,207,205,412,60,8
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Barebow Men,Maximus Cullen,Uni of East Anglia,Novice,207,209,416,59,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Barebow Men,James Hayward,Surrey Uni,Novice,192,191,383,59,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Barebow Men,Maximus Cullen,Uni of East Anglia,Novice,207,209,416,59,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Barebow Men,James Hayward,Surrey Uni,Novice,192,191,383,59,2
2019,Anglia Ruskin SEAL 2019,Portsmouth,Novice Barebow Women,Ana-Maria Tudorache,Surrey Uni,Novice,216,194,410,60,5
