Year,Competition,0,1,2,3,4,5,6,7,8,9
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Men,Chris Guerin,Warwick Uni,,281.0,284.0,565,60.0,27.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Men,Wills Chiu,Warwick Uni,,279.0,277.0,556,60.0,16.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Men,Tianyi Fu,Cambridge Uni,,271.0,266.0,537,60.0,11.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Women,Faye Balcombe,Leicester Uni,,294.0,285.0,579,60.0,39.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Women,Holly Hunter,Nottingham Uni,,280.0,269.0,549,59.0,19.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Women,Jess Parkin,De Montfort Uni,,266.0,264.0,530,60.0,5.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Compound Women,Weijia Feng,Warwick Uni,,,,DNS,,
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Men,Kieran Rugg,Nottingham Uni,,181.0,147.0,328,56.0,4.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Men,Samuel Davies Jelly,Birmingham Uni,,136.0,131.0,267,51.0,1.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Men,Robert Casey,Nottingham Uni,,83.0,113.0,196,45.0,0.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Men,James Allen,Nottingham Trent Uni,,78.0,86.0,164,36.0,2.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Women,Katie Axup,Loughborough Uni,,198.0,169.0,367,59.0,2.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Longbow Women,Rowan Ward,Nottingham Uni,,109.0,128.0,237,47.0,2.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Ty Mcwilliams,De Montfort Uni,,255.0,247.0,502,60.0,9.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Sam Prettyman,Leicester Uni,,259.0,239.0,498,60.0,12.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Joshua Copping,Birmingham Uni,,232.0,240.0,472,60.0,7.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Yash Patel,De Montfort Uni,,247.0,215.0,462,60.0,6.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Hugh Slaney,Nottingham Uni,,233.0,223.0,456,60.0,7.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Quinn Thomazin,Warwick Uni,,223.0,214.0,437,59.0,5.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Connor O'Neill,Nottingham Trent Uni,,205.0,202.0,407,60.0,3.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Ben Wong,Warwick Uni,,166.0,186.0,352,56.0,1.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Lex Hoffmann,Cambridge Uni,,155.0,177.0,332,53.0,3.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Men,Luc Davison,Warwick Uni,,112.0,105.0,217,51.0,0.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Women,Ilia Sediq,Loughborough Uni,,268.0,267.0,535,60.0,18.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Women,Josie Chamberlain,Leicester Uni,,231.0,236.0,467,60.0,6.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Women,Lydia Bignall,Birmingham Uni,,225.0,241.0,466,60.0,5.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Women,Anca-Luiza Cotirlan,Cambridge Uni,,228.0,203.0,431,59.0,6.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Barebow Women,Layla Nimmo,Nottingham Uni,,198.0,168.0,366,59.0,3.0
2023,TOUCAN Non-recurve 2023,Portsmouth,Novice Barebow Men,Trevor Ho,Nottingham Uni,Novice,113.0,112.0,225,45.0,2.0
