Year,Competition,0,1,2,3,4,5,6,7,8,9
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Freddie Crosby,Southampton Uni,,289,285,574,60,36
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Simon Hake,Surrey Uni,,267,281,548,60,20
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Liam Veness,Southampton Uni,,272,264,536,60,19
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Min Seok Kim,Southampton Uni,,250,284,534,57,26
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Harvey Bishop,Southampton Uni,Novice,260,265,525,60,15
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Michael Page,Surrey Uni,,254,242,496,59,8
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Parsa Riazi-Farzad,Southampton Uni,,216,249,465,57,9
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Artur Baran,Queen Mary Uni,,220,240,460,60,6
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Sumaan Sheikh,Surrey Uni,Novice,232,223,455,60,9
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Aryan Sharda,Surrey Uni,Novice,201,233,434,60,6
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Alex Shergold,Southampton Uni,Novice,207,209,416,60,3
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Amogh Krishna,Surrey Uni,Novice,181,170,351,58,4
2024,Surrey SEAL 2024,Portsmouth,Recurve Men,Jacob Wang,Surrey Uni,Novice,201,146,347,56,2
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Megan Hadley,Southampton Uni,,264,271,535,60,16
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Fin Hamp,Surrey Uni,,267,264,531,60,20
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Sophie Davies,Southampton Uni,,268,254,522,60,15
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Dawn Lau,Surrey Uni,,248,257,505,60,9
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Hannah Ackland-Snow,Reading Uni,,234,246,480,60,8
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Mariia Ignatieva,Southampton Uni,,208,253,461,54,10
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Francesca Blackwell,Surrey Uni,,230,221,451,60,4
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Martha Blackham,Reading Uni,,178,197,375,59,0
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Isobel Dray,Surrey Uni,Novice,164,185,349,56,4
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Kendra Liew,Surrey Uni,Novice,146,173,319,54,3
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Alex Chutiwatwong,Surrey Uni,Novice,149,134,283,53,1
2024,Surrey SEAL 2024,Portsmouth,Recurve Women,Paula Alos,Southampton Uni,Novice,111,100,211,44,2
2024,Surrey SEAL 2024,Portsmouth,Longbow Men,Lewis Freeman,Reading Uni,,105,51,156,36,1
