Year,Competition,0,1,2,3,4,5,6,7,8,9
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Min Seok Kim,Southampton Uni,,296.0,283.0,579,60.0,41.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Alex Lunika,Southampton Uni,,269.0,280.0,549,60.0,25.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Freddie Crosby,Southampton Uni,,267.0,274.0,541,60.0,17.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Zeke Mckee,Surrey Uni,,258.0,266.0,524,60.0,16.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Simon Hake,Surrey Uni,,262.0,256.0,518,60.0,13.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Miguel Pena,Southampton Uni,,240.0,268.0,508,60.0,10.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Alfred Bestford,Southampton Uni,,250.0,250.0,500,60.0,9.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Thomas Moore,Surrey Uni,,246.0,253.0,499,60.0,8.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Haoyuan Zhong,Southampton Uni,,249.0,240.0,489,59.0,12.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Alex Janmohamed,Southampton Uni,,231.0,233.0,464,60.0,8.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Liam Veness,Southampton Uni,Novice,222.0,228.0,450,60.0,8.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Noah Blore,Southampton Uni,,213.0,236.0,449,59.0,3.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Tamim Almahdi,Surrey Uni,,234.0,188.0,422,60.0,2.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Parsa Riazi-Farzad,Southampton Uni,Novice,223.0,188.0,411,59.0,7.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Alex Kirkpatrick,Surrey Uni,Novice,194.0,170.0,364,57.0,3.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Tom Hurst,Surrey Uni,Novice,191.0,172.0,363,60.0,1.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Dan Beynon,Southampton Uni,Novice,167.0,192.0,359,57.0,1.0
2023,Southampton SEAL 2023,Portsmouth,Recurve Men,Adam Kallaev,Surrey Uni,Novice,159.0,182.0,341,55.0,5.0
