Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Matthew Sharpe,Surrey Uni,,279.0,276.0,555,60.0,23.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Charlie Upjohn,Brunel Uni,Novice,238.0,242.0,480,60.0,6.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Shuhao Yang,Brunel Uni,,232.0,245.0,477,60.0,7.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Samson Wang,Surrey Uni,Novice,230.0,246.0,476,60.0,7.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Alec York,Surrey Uni,,228.0,227.0,455,60.0,5.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Daniel Lohman,Surrey Uni,Novice,222.0,231.0,453,60.0,9.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Konstantin Charkseliani,Surrey Uni,,220.0,231.0,451,60.0,8.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Mike Boone,Brunel Uni,,226.0,220.0,446,60.0,5.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,William Boone,Surrey Uni,Novice,212.0,232.0,444,60.0,4.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Manraj Kahlon,Brunel Uni,,193.0,239.0,432,60.0,6.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Arjun Liddar,Kent Uni,,228.0,199.0,427,59.0,10.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Huxley Hunniset,Surrey Uni,Novice,211.0,201.0,412,60.0,3.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Harry Morgan,Surrey Uni,,188.0,184.0,372,58.0,3.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Arran Adam,Brunel Uni,,154.0,167.0,321,53.0,3.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Danny Aryani,Brunel Uni,Novice,169.0,151.0,320,54.0,3.0
2018,Surrey SEAL 2018,Portsmouth,Recurve Men,Adrian Uceda,Kent Uni,Novice,122.0,126.0,248,50.0,0.0
