Year,Competition,0,1,2,3,4,5,6,7,8,9
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Ismael Ahmed,Nottingham Uni,,278.0,284.0,562,60.0,32.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Dom Kelsey,Nottingham Uni,,273.0,268.0,541,60.0,18.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Stuart Pinson,De Montfort Uni,,268.0,267.0,535,60.0,16.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Joe Barton,Nottingham Uni,,258.0,270.0,528,60.0,15.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Kieran Jennings,Nottingham Uni,,251.0,273.0,524,60.0,16.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Peter Wan,De Montfort Uni,,253.0,254.0,507,60.0,11.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Men,Olisa Nwofor,De Montfort Uni,,256.0,246.0,502,59.0,16.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Hannah Evans,Nottingham Uni,,286.0,288.0,574,60.0,35.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Charlotte Chard,Nottingham Uni,,276.0,278.0,554,60.0,22.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Layla Nimmo,Nottingham Uni,,261.0,276.0,537,60.0,22.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Jess Wood,De Montfort Uni,,243.0,251.0,494,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Millie Rees,De Montfort Uni,,232.0,235.0,467,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Riley Jackson,De Montfort Uni,,211.0,199.0,410,60.0,5.0
2023,De Montfort TOUCAN 2023,Portsmouth,Recurve Women,Aaminah Mulla,De Montfort Uni,,184.0,205.0,389,60.0,3.0
2023,De Montfort TOUCAN 2023,Portsmouth,Compound Men,Sam Cartwright,Nottingham Uni,,297.0,296.0,593,60.0,53.0
2023,De Montfort TOUCAN 2023,Portsmouth,Compound Women,Holly Hunter,Nottingham Uni,,282.0,285.0,567,60.0,29.0
2023,De Montfort TOUCAN 2023,Portsmouth,Compound Women,Jess Parkin,De Montfort Uni,,256.0,267.0,523,60.0,6.0
2023,De Montfort TOUCAN 2023,Portsmouth,Longbow Men,Kieran Rugg,Nottingham Uni,,163.0,196.0,359,60.0,3.0
2023,De Montfort TOUCAN 2023,Portsmouth,Barebow Men,Ewan Kennet,Nottingham Uni,,250.0,259.0,509,60.0,14.0
2023,De Montfort TOUCAN 2023,Portsmouth,Barebow Men,Ty Mcwilliams,De Montfort Uni,,268.0,241.0,509,60.0,14.0
2023,De Montfort TOUCAN 2023,Portsmouth,Barebow Men,Yash Patel,De Montfort Uni,,217.0,236.0,453,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Connor Remnant,Nottingham Uni,Novice,218.0,220.0,438,60.0,7.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Guido Lamarmora,Nottingham Uni,Novice,226.0,203.0,429,59.0,6.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Pehlul Saglam,De Montfort Uni,Novice,208.0,213.0,421,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Omar Khan,De Montfort Uni,Novice,194.0,218.0,412,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,JunYong Lee,De Montfort Uni,Novice,180.0,195.0,375,58.0,5.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Tom Fitzpatrick,Nottingham Uni,Novice,179.0,188.0,367,58.0,2.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Men,Ben Lord,De Montfort Uni,Novice,,,DNS,,
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Women,Daisy Underwood,Nottingham Uni,Novice,225.0,219.0,444,60.0,6.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Women,Adrienne Sugarman,Nottingham Uni,Novice,198.0,225.0,423,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Women,Sarvinoz Rizaeva,De Montfort Uni,Novice,120.0,86.0,206,35.0,0.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Recurve Women,Aaisha Mulla,De Montfort Uni,Novice,93.0,77.0,170,43.0,0.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Longbow Men,Jago Eliot,Nottingham Uni,Novice,200.0,193.0,393,58.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Men,Ray Pledger,Nottingham Uni,Novice,229.0,224.0,453,60.0,10.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Men,Dylan Hough,De Montfort Uni,Novice,217.0,208.0,425,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Men,Thomas Hyam,De Montfort Uni,Novice,140.0,184.0,324,53.0,3.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Men,Mateusz de Sousa,De Montfort Uni,Novice,166.0,145.0,311,57.0,3.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Women,Eva Jessen,Nottingham Uni,Novice,211.0,221.0,432,60.0,4.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Women,Amiko Howell,De Montfort Uni,Novice,205.0,185.0,390,58.0,5.0
2023,De Montfort TOUCAN 2023,Portsmouth,Novice Barebow Women,Amanda Goode,De Montfort Uni,Novice,68.0,85.0,153,35.0,1.0
