Year,Competition,0,1,2,3,4,5,6,7,8,9
2018,London SEAL 2018,Portsmouth,Recurve Men,Nick Wilson,Brighton Uni,,280,279,559,60,30
2018,London SEAL 2018,Portsmouth,Recurve Men,James Jackson,Sussex Uni,,276,281,557,60,26
2018,London SEAL 2018,Portsmouth,Recurve Men,Richard Hwarn Yip Yim,London Uni,,273,274,547,60,19
2018,London SEAL 2018,Portsmouth,Recurve Men,Marcus Locke,Sussex Uni,,266,268,534,60,20
2018,London SEAL 2018,Portsmouth,Recurve Men,Shuhao Yang,London Uni,,253,272,525,60,20
2018,London SEAL 2018,Portsmouth,Recurve Men,Tumen Dambiev,London Uni,Novice,258,241,499,60,7
2018,London SEAL 2018,Portsmouth,Recurve Men,David Scholtz,Sussex Uni,,231,242,473,59,9
2018,London SEAL 2018,Portsmouth,Recurve Men,Alaric Ng,London Uni,Novice,208,238,446,58,6
2018,London SEAL 2018,Portsmouth,Recurve Men,Alex Needham,Brighton Uni,Novice,215,228,443,60,4
2018,London SEAL 2018,Portsmouth,Recurve Men,Lorenzo Velarde,London Uni,,204,222,426,60,10
2018,London SEAL 2018,Portsmouth,Recurve Men,Michal Przedwojski,London Uni,Novice,178,202,380,58,1
2018,London SEAL 2018,Portsmouth,Recurve Men,Jae-Hyun Min,London Uni,,180,195,375,55,4
2018,London SEAL 2018,Portsmouth,Recurve Men,David Rivers,Brighton Uni,Novice,188,178,366,57,4
2018,London SEAL 2018,Portsmouth,Recurve Men,Dennis Larsson,Sussex Uni,Novice,150,144,294,51,3
2018,London SEAL 2018,Portsmouth,Recurve Women,Elizabeth Kellingley,Brighton Uni,,270,263,533,60,16
2018,London SEAL 2018,Portsmouth,Recurve Women,Xin Liu,London Uni,,257,269,526,59,19
2018,London SEAL 2018,Portsmouth,Recurve Women,Xunyan Wang,London Uni,Novice,236,231,467,60,8
2018,London SEAL 2018,Portsmouth,Recurve Women,Sarah Earnest,London Uni,Novice,202,222,424,59,5
2018,London SEAL 2018,Portsmouth,Recurve Women,Bernice Tan,London Uni,Novice,200,216,416,60,5
2018,London SEAL 2018,Portsmouth,Recurve Women,Abbie Brockhurst,Brighton Uni,Novice,136,110,246,47,0
2018,London SEAL 2018,Portsmouth,Recurve Women,Kabita Purja,Brighton Uni,Novice,48,90,138,31,0
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,Tumen Dambiev,London Uni,Novice,258,241,499,60,7
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,Alaric Ng,London Uni,Novice,208,238,446,58,6
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,Alex Needham,Brighton Uni,Novice,215,228,443,60,4
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,Michal Przedwojski,London Uni,Novice,178,202,380,58,1
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,David Rivers,Brighton Uni,Novice,188,178,366,57,4
2018,London SEAL 2018,Portsmouth,Novice Recurve Men,Dennis Larsson,Sussex Uni,Novice,150,144,294,51,3
2018,London SEAL 2018,Portsmouth,Novice Recurve Women,Xunyan Wang,London Uni,Novice,236,231,467,60,8
2018,London SEAL 2018,Portsmouth,Novice Recurve Women,Sarah Earnest,London Uni,Novice,202,222,424,59,5
2018,London SEAL 2018,Portsmouth,Novice Recurve Women,Bernice Tan,London Uni,Novice,200,216,416,60,5
2018,London SEAL 2018,Portsmouth,Novice Recurve Women,Abbie Brockhurst,Brighton Uni,Novice,136,110,246,47,0
2018,London SEAL 2018,Portsmouth,Novice Recurve Women,Kabita Purja,Brighton Uni,Novice,48,90,138,31,0
