Year,Competition,0,1,2,3,4,5,6,7,8
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Antony Wood,Middlesex,288,291,579,60,42
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Ken Harper,Middlesex,287,292,579,60,40
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Alex North,Hertfordshire,284,294,578,60,42
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Kenneth Williams,Middlesex,284,293,577,60,41
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Wayne Cross,Middlesex,285,291,576,60,40
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Mark Fewsdale,Hertfordshire,287,283,570,60,33
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Adrian Currall,Hertfordshire,285,282,567,60,31
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Dominic Collis,Middlesex,275,285,560,60,26
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Ralph Passey,Middlesex,279,278,557,60,27
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Hasib Khan,Hertfordshire,283,273,556,60,30
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Liam Grunsell,Middlesex,276,277,553,60,26
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Kieron Lehmann-Mayne,Hertfordshire,275,275,550,60,21
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Andrew McCelland,Hertfordshire,269,266,535,60,17
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Men,Terry Stewart,Hertfordshire,267,259,526,60,14
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Women,Anastasia Sichkarenko,Middlesex,276,271,547,60,20
2017,Middx v Herts Indoor 2017,Portsmouth,Recurve Women,Sarah Gowans,Hertfordshire,268,270,538,60,22
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Neil Bridgewater,Hertfordshire,295,298,593,60,53
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Stuart Barber,Hertfordshire,291,295,586,60,46
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Mikit Sanghrajka,Middlesex,292,291,583,60,43
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Mike Parvess,Middlesex,291,291,582,60,42
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Brian Murrell,Hertfordshire,290,292,582,60,42
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Jacek Pedziwiatr,Middlesex,287,290,577,60,37
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Men,Doug Hobbs,Middlesex,285,279,564,60,25
2017,Middx v Herts Indoor 2017,Portsmouth,Compound Women,Rebecca Blewett,Hertfordshire,289,285,574,60,34
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Derek Bridgewater,Hertfordshire,240,244,484,60,11
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Barney King,Middlesex,246,229,475,60,13
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Peter Price,Middlesex,229,231,460,60,8
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,David Chudley,Hertfordshire,217,220,437,60,10
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Roger Spellane,Middlesex,214,221,435,59,8
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Tony Stickland,Hertfordshire,209,224,433,60,9
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Paul Jackson,Hertfordshire,198,185,383,59,2
2017,Middx v Herts Indoor 2017,Portsmouth,Longbow Men,Garry Grainger,Middlesex,140,161,301,55,2
