Year,Competition,0,1,2,3,4,5,6,7,8,9
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Matthew Langton,Oxford Uni,,290,291,581,60,42.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Alexander Smith,Oxford Uni,,293,288,581,60,41.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Huw Jones,St Kingsmark (Guest),,287,289,576,60,39.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,David Timmins,Oxford,,283,290,573,60,41.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Andrew Baulch,Oxford,,282,287,569,60,35.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Mark Harvey,Harlequin (Guest),,281,283,564,60,27.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Ciprian Zahan,Oxford Uni,,279,283,562,60,31.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Lukasz Danel,Oxford,,276,277,553,60,25.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Thilina Abeywickrama,Oxford,,263,269,532,60,16.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Peter Eyles,Chippenham (Guest),,262,268,530,60,16.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Marc Tamlyn,Oxford,,263,259,522,60,17.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Howard Moore,Oxford,,268,252,520,60,15.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Chris Draper,Oxford Uni,,255,264,519,60,19.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Richard Hobley,Oxford,,251,267,518,60,15.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Richard Morris,Oxford Uni,,260,252,512,60,12.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Matthew Jordan,Oxford Uni,,260,244,504,60,18.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Christopher Roles,Windrush,,251,252,503,60,6.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,George Launchbury,Harlequin (Guest),,251,246,497,60,12.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Gary Wilkinson,Devizes (Guest),,244,240,484,60,12.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Clive Connor,Reading (Guest),,235,246,481,60,4.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Fred Golding,South Oxon,,232,232,464,60,5.0
2013,COAS Indoors 2013,Portsmouth,Recurve Men,Michael King,South Oxon,,239,223,462,60,8.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Kirstie Smith,Oxford Uni,,286,287,573,60,37.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Charlie Birch,Oxford Uni,,274,281,555,60,26.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Antje Frotscher,Oxford,,278,267,545,60,22.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Angelina Measures,Oxford Uni,,264,255,519,60,15.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Eva Gronbech,Oxford,,252,256,508,60,12.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Sheila Cox,South Oxon,,248,244,492,60,8.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Alzbeta Hulikova,Oxford,,224,231,455,59,8.0
2013,COAS Indoors 2013,Portsmouth,Recurve Women,Amanda Llewellyn,Buscot Park (Guest),,226,223,449,60,7.0
2013,COAS Indoors 2013,Portsmouth,Compound Men,John Royal,Oxford,,287,287,574,60,34.0
2013,COAS Indoors 2013,Portsmouth,Compound Men,Ben Glover,Oxford Uni,,282,285,567,60,28.0
2013,COAS Indoors 2013,Portsmouth,Compound Men,Nigel Parkin,Oxford,,280,276,556,60,19.0
