Year,Competition,0,1,2,3,4,5,6,7,8,9
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Charis Charalambous,Uni of East Anglia,,278.0,287.0,565,60.0,32.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Piers Skilton,Uni of East Anglia,,275.0,273.0,548,60.0,19.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Fraser Pettit,Uni of East Anglia,,271.0,273.0,544,60.0,18.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Leon Lee,Uni of East Anglia,,255.0,246.0,501,60.0,13.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,John Pang,Reading Uni,Novice,255.0,246.0,501,60.0,6.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Alex Lai,Uni of East Anglia,Novice,226.0,232.0,458,60.0,3.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,George Charalambous,Reading Uni,Novice,174.0,132.0,306,55.0,0.0
2020,Reading SEAL 2020,Portsmouth,Recurve Men,Ollie Hayes,Reading Uni,Novice,98.0,67.0,165,36.0,0.0
2020,Reading SEAL 2020,Portsmouth,Recurve Women,Pantelia Christofides,Reading Uni,,246.0,261.0,507,60.0,11.0
2020,Reading SEAL 2020,Portsmouth,Recurve Women,Emma Moore,Uni of East Anglia,,250.0,242.0,492,60.0,15.0
2020,Reading SEAL 2020,Portsmouth,Recurve Women,Maddy Larke,Reading Uni,,238.0,233.0,471,60.0,8.0
2020,Reading SEAL 2020,Portsmouth,Recurve Women,Ifigenia Tsolaki,Reading Uni,Novice,76.0,113.0,189,38.0,0.0
2020,Reading SEAL 2020,Portsmouth,Novice Recurve Men,John Pang,Reading Uni,Novice,255.0,246.0,501,60.0,6.0
2020,Reading SEAL 2020,Portsmouth,Novice Recurve Men,Alex Lai,Uni of East Anglia,Novice,226.0,232.0,458,60.0,3.0
2020,Reading SEAL 2020,Portsmouth,Novice Recurve Men,George Charalambous,Reading Uni,Novice,174.0,132.0,306,55.0,0.0
2020,Reading SEAL 2020,Portsmouth,Novice Recurve Men,Ollie Hayes,Reading Uni,Novice,98.0,67.0,165,36.0,0.0
2020,Reading SEAL 2020,Portsmouth,Novice Recurve Women,Ifigenia Tsolaki,Reading Uni,Novice,76.0,113.0,189,38.0,0.0
2020,Reading SEAL 2020,Portsmouth,Novice Barebow Men,Kieran Newell-Thomas,Uni of East Anglia,Novice,211.0,234.0,445,60.0,6.0
2020,Reading SEAL 2020,Portsmouth,Novice Barebow Men,Tommy Carter,Reading Uni,Novice,157.0,190.0,347,58.0,4.0
2020,Reading SEAL 2020,Portsmouth,Novice Barebow Men,James Hodgson,Reading Uni,Novice,169.0,153.0,322,58.0,3.0
2020,Reading SEAL 2020,Portsmouth,Barebow Men,Kieran Newell-Thomas,Uni of East Anglia,Novice,211.0,234.0,445,60.0,6.0
2020,Reading SEAL 2020,Portsmouth,Barebow Men,Tommy Carter,Reading Uni,Novice,157.0,190.0,347,58.0,4.0
2020,Reading SEAL 2020,Portsmouth,Barebow Men,James Hodgson,Reading Uni,Novice,169.0,153.0,322,58.0,3.0
2020,Reading SEAL 2020,Portsmouth,Novice Barebow Women,Bernardette McCaffrey,Uni of East Anglia,Novice,,,DNS,,
2020,Reading SEAL 2020,Portsmouth,Barebow Women,Bernardette McCaffrey,Uni of East Anglia,Novice,,,DNS,,
