Year,Competition,0,1,2,3,4,5,6,7,8,9
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Konstantinos Perikleous,Nottingham Trent Uni,,283.0,284.0,567,60.0,32.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Tristan Mok,Nottingham Uni,,284.0,283.0,567,60.0,30.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Conor Nolan,Loughborough Uni,,275.0,289.0,564,59.0,35.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Oscar Carter,Warwick Uni,,277.0,278.0,555,60.0,23.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Edward allport,Derby Uni,,282.0,269.0,551,60.0,27.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Dominic Kelsey,Nottingham Uni,,274.0,277.0,551,60.0,17.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Daniel Hodsdon,Warwick Uni,,271.0,273.0,544,60.0,24.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Cheuk yin tsang,Leicester Uni,,259.0,283.0,542,58.0,26.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Abdullah Zaman,Leicester Uni,,267.0,274.0,541,60.0,26.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Alfie Toohey,Birmingham Uni,,274.0,267.0,541,60.0,24.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Zach Copeman,Nottingham Trent Uni,,263.0,275.0,538,60.0,20.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Felix Hughes,Derby Uni,,271.0,254.0,525,59.0,19.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Alex Fido,Oxford Uni Alumni,,267.0,257.0,524,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Ting Ko Hui,Leicester Uni,,264.0,260.0,524,60.0,14.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Adam Wright,Nottingham Trent Uni,,248.0,275.0,523,60.0,18.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Joe Lindsey,Harper Adams Uni,,258.0,264.0,522,60.0,15.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Quentin Delepine,Oxford Uni,,263.0,252.0,515,60.0,13.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Alex Mapplebeck,Cambridge Uni,,257.0,251.0,508,60.0,10.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Daniel Leonard,Loughborough Uni,,258.0,246.0,504,60.0,8.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Josh Norman,Warwick Uni,,250.0,251.0,501,60.0,14.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Balint Laszlo Olajos,Cambridge Uni,,247.0,254.0,501,60.0,10.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Shil Patel,Loughborough Uni,,248.0,252.0,500,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Matthew Lim,Oxford Uni,,237.0,235.0,472,60.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Eli Jarosz,Oxford Uni,,243.0,228.0,471,60.0,7.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Thomas Henry,Nottingham Trent Uni,,229.0,242.0,471,57.0,10.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Alfie Exton,De Montfort Uni,,232.0,237.0,469,60.0,7.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Damian Dlugosz,Coventry Uni,,204.0,236.0,440,60.0,5.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Krish Panyam,Warwick Uni,,231.0,202.0,433,60.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Aaron Heath,Lincoln Uni,,212.0,210.0,422,60.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Matthew Andrew Bradley,Cambridge Uni,,251.0,171.0,422,58.0,9.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Ryan Cutche,Nottingham Trent Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Melvin Ishiodu,Nottingham Trent Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Men,Ahmed Zidan,Northampton Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Louisa Piper,Nottingham Uni,,290.0,294.0,584,60.0,45.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Hannah Evans,Nottingham Uni,,282.0,290.0,572,60.0,36.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Alia Fallouh,Leicester Uni,,281.0,283.0,564,60.0,33.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Sophie Roberts,Birmingham Uni,,276.0,287.0,563,60.0,29.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Abi Speltinckx,Northampton Uni,,281.0,278.0,559,60.0,31.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Xin Liu,Leicester Uni,,283.0,270.0,553,60.0,27.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Imogen Bartin,Warwick Uni,,280.0,271.0,551,60.0,27.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Becky Stacey,Birmingham Uni,,271.0,280.0,551,60.0,24.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Julianna Ostrovska,Birmingham Uni,,285.0,265.0,550,60.0,32.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Emma Howes,Oxford Uni,,271.0,278.0,549,60.0,19.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Jess Wrona,Nottingham Uni,,274.0,274.0,548,60.0,26.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Lamya Majeed,Birmingham Uni,,284.0,259.0,543,60.0,20.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Ruoqi Yuan,Cambridge Uni,,263.0,279.0,542,60.0,26.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Emily Summers,Oxford Uni,,270.0,272.0,542,60.0,19.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Vivian Li,Cambridge Uni,,269.0,268.0,537,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Tasha Blackburn,Nottingham Trent Uni,,270.0,263.0,533,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Jessica Cheung,Loughborough Uni,,270.0,261.0,531,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Julia Amaryllis Joy Wang,Cambridge Uni,,267.0,262.0,529,60.0,13.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Greta Rimkute,Lincoln Uni,,260.0,265.0,525,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Yanna Ng,Nottingham Trent Uni,,254.0,258.0,512,60.0,15.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Lily Darby,Loughborough Uni,,256.0,248.0,504,60.0,6.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Vivian Xue,Oxford Uni,,227.0,231.0,458,60.0,5.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Emma Phillips,Derby Uni,,216.0,239.0,455,58.0,10.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Ariel Bingham,Lincoln Uni,,204.0,222.0,426,60.0,2.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Neve Church,Leicester Uni,,194.0,210.0,404,60.0,3.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Kata Czirbesz,Northampton Uni,,209.0,192.0,401,59.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Desireoluwa Olugbenga,De Montfort Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Recurve Women,Hannah Minness,De Montfort Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Sam Cartwright,Nottingham Uni,,298.0,298.0,596,60.0,56.0
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Zachary Ball,Derby Uni,,293.0,294.0,587,60.0,47.0
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Kian Watkins,Birmingham Uni,,287.0,292.0,579,60.0,39.0
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Robert Brown,Loughborough Uni,,284.0,285.0,569,60.0,29.0
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Arran Welsh,Lincoln Uni,,279.0,275.0,554,60.0,15.0
2026,TOUCAN Indoors 2026,Portsmouth,Compound Men,Kieran Bolton,Nottingham Trent Uni,,272.0,272.0,544,60.0,9.0
2026,TOUCAN Indoors 2026,Portsmouth,Longbow Men,Toby Perks,Warwick Uni,,204.0,180.0,384,60.0,5.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Oliver Hicks,Birmingham Uni,,282.0,284.0,566,60.0,32.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Ewan Kennett,Nottingham Uni,,263.0,274.0,537,60.0,19.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Huw Gallagher,Loughborough Uni,,262.0,257.0,519,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Jake Woolley,Warwick Uni,,262.0,255.0,517,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Sam Prettyman,Leicester Uni,,262.0,253.0,515,60.0,17.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Oren Anderson,Harper Adams Uni,,239.0,230.0,469,60.0,2.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Ben Furnival,Harper Adams Uni,,206.0,229.0,435,60.0,7.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Luke Sivil,Harper Adams Uni,,205.0,178.0,383,60.0,2.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Abdulmalik Adediwura Aderinto,Nottingham Trent Uni,,184.0,192.0,376,59.0,3.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Aleks Homer,Coventry Uni,,200.0,157.0,357,59.0,3.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Men,Jake Wilson,Derby Uni,,142.0,140.0,282,52.0,1.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Eva Jessen,Nottingham Uni,,258.0,260.0,518,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Amelia McQueen,De Montfort Uni,,257.0,253.0,510,60.0,11.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Emma Lord,Oxford Uni,,248.0,257.0,505,60.0,9.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Julia kraft,Derby Uni,,243.0,249.0,492,60.0,7.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Joelyn Han,Warwick Uni,,242.0,243.0,485,60.0,6.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Kirsten Duthie,De Montfort Uni,,231.0,245.0,476,60.0,6.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Martha millington-pipe,Derby Uni,,228.0,230.0,458,60.0,8.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Hafsah Mohammad,Lincoln Uni,,196.0,191.0,387,60.0,0.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Danielle Higginson,Harper Adams Uni,,179.0,206.0,385,58.0,1.0
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Shahinaz Rabati,Coventry Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Barebow Women,Izzy Copsey,Northampton Uni,,,,DNS,,
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,William Threlfall,Birmingham Uni,Novice,268.0,276.0,544,60.0,21.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Baldip Singh Chohan,Birmingham Uni,Novice,263.0,274.0,537,60.0,20.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Ed Daniell,Loughborough Uni,Novice,244.0,269.0,513,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Aman Singh,Coventry Uni,Novice,253.0,258.0,511,60.0,14.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Luqmaan Sahar,Cambridge Uni,Novice,259.0,250.0,509,60.0,13.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Benjamin Brockway,Nottingham Uni,Novice,249.0,250.0,499,60.0,8.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Azwad Choudhury,Leicester Uni,Novice,251.0,246.0,497,59.0,11.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Robin Acheson,Warwick Uni,Novice,238.0,245.0,483,60.0,9.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Tobias Robinson,Cambridge Uni,Novice,233.0,236.0,469,60.0,8.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Adam Murray,Lincoln Uni,Novice,230.0,237.0,467,60.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Sishir Sirugudi,Loughborough Uni,Novice,220.0,228.0,448,60.0,4.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Romaelo Martin,De Montfort Uni,Novice,215.0,227.0,442,60.0,5.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Daniel Baker,Cambridge Uni,Novice,215.0,221.0,436,58.0,5.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Balami Brian,De Montfort Uni,Novice,230.0,202.0,432,59.0,7.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Men,Asher Gayle,De Montfort Uni,Novice,181.0,169.0,350,58.0,1.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Women,Skyler Airei,Leicester Uni,Novice,269.0,267.0,536,60.0,19.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Women,Serra Toman,Leicester Uni,Novice,269.0,267.0,536,60.0,17.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Women,Evie Taylor-Carruthers,De Montfort Uni,Novice,273.0,245.0,518,60.0,16.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Women,Ji Lee,Cambridge Uni,Novice,256.0,255.0,511,60.0,12.0
2026,TOUCAN Indoors 2026,Portsmouth,Novice Recurve Women,Gigi Irwin,Warwick Uni,Novice,249.0,256.0,505,60.0,12.0
