Year,Competition,0,1,2,3,4,5,6,7,8,9
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Andy Mei,Imperial,,272,272,544,60,22
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Daniel Boulby,Imperial,,252,264,516,60,13
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Matt Leivers,Imperial,,256,253,509,60,13
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,William Smith,Imperial,,244,255,499,60,11
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Christian Clear,Imperial,Novice,228,214,442,60,6
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Shawn Ong,Imperial,Novice,214,221,435,60,3
2015,East Anglia SEAL 2015,Portsmouth,Recurve Men,Rhys Fox,Imperial,Novice,197,195,392,59,7
2015,East Anglia SEAL 2015,Portsmouth,Recurve Women,Devon Harper,Uni of East Anglia,,243,241,484,60,13
2015,East Anglia SEAL 2015,Portsmouth,Recurve Women,Ayse Kaptaner,Imperial,Novice,145,136,281,54,0
2015,East Anglia SEAL 2015,Portsmouth,Barebow Men,Luke Ayres,Uni of East Anglia,,200,224,424,60,4
2015,East Anglia SEAL 2015,Portsmouth,Barebow Men,Fraser Brown,Uni of East Anglia,,189,187,376,58,3
2015,East Anglia SEAL 2015,Portsmouth,Barebow Men,Eduardo Delago,Uni of East Anglia,Novice,181,192,373,59,3
2015,East Anglia SEAL 2015,Portsmouth,Barebow Men,Audun Riisoen,Uni of East Anglia,Novice,197,140,337,56,2
2015,East Anglia SEAL 2015,Portsmouth,Barebow Men,Alex Stapleton,Uni of East Anglia,Novice,183,140,323,58,1
2015,East Anglia SEAL 2015,Portsmouth,Traditional Men,Tom Lucking,Uni of East Anglia,,188,198,386,59,4
2015,East Anglia SEAL 2015,Portsmouth,Novice Recurve Men,Christian Clear,Imperial,Novice,228,214,442,60,6
2015,East Anglia SEAL 2015,Portsmouth,Novice Recurve Men,Shawn Ong,Imperial,Novice,214,221,435,60,3
2015,East Anglia SEAL 2015,Portsmouth,Novice Recurve Men,Rhys Fox,Imperial,Novice,197,195,392,59,7
2015,East Anglia SEAL 2015,Portsmouth,Novice Recurve Women,Ayse Kaptaner,Imperial,Novice,145,136,281,54,0
2015,East Anglia SEAL 2015,Portsmouth,Novice Barebow Men,Eduardo Delago,Uni of East Anglia,Novice,181,192,373,59,3
2015,East Anglia SEAL 2015,Portsmouth,Novice Barebow Men,Audun Riisoen,Uni of East Anglia,Novice,197,140,337,56,2
2015,East Anglia SEAL 2015,Portsmouth,Novice Barebow Men,Alex Stapleton,Uni of East Anglia,Novice,183,140,323,58,1
2015,East Anglia SEAL 2015,Portsmouth,Novice Barebow Women,Lucy Homewood,Uni of East Anglia,Novice,204,204,408,59,7
2015,East Anglia SEAL 2015,Portsmouth,Barebow Women,Lucy Homewood,Uni of East Anglia,Novice,204,204,408,59,7
