Year,Competition,0,1,2,3,4,5,6,7,8,9
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Sherman Ip,Oxford Uni,,292.0,295.0,587,60.0,48.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Rob Gray,Nottingham Trent Uni,,290.0,291.0,581,60.0,46.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Harry Ives-Keeler,Nottingham Uni,,288.0,293.0,581,60.0,41.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Matt Critcher,Nottingham Trent Uni,,270.0,276.0,546,60.0,24.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Simon Eberz,Oxford Uni,,272.0,273.0,545,60.0,25.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Harry Taylor,Nottingham Trent Uni,,270.0,273.0,543,60.0,20.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Adam Sartain,Nottingham Uni,,272.0,269.0,541,60.0,22.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Jack Atkinson,Cambridge Uni,,263.0,268.0,531,60.0,22.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Sam Stringer,Nottingham Trent Uni,,250.0,268.0,518,60.0,12.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Luke Frearson,Nottingham Uni,,256.0,254.0,510,60.0,15.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Jamie Walsingham,Nottingham Trent Uni,,259.0,241.0,500,60.0,15.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Thomas Gloess,Nottingham Uni,,255.0,244.0,499,60.0,9.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Richard Wyatt,Nottingham Trent Uni,,241.0,246.0,487,60.0,11.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Liam Pattinson,Cambridge Uni,,234.0,250.0,484,60.0,5.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Vamsee Bheemireddy,Cambridge Uni,,219.0,251.0,470,60.0,11.0
2015,Trent BUTTS 2015,Portsmouth,Recurve Men,Josh Wixen,Nottingham Trent Uni,,213.0,199.0,412,60.0,0.0
