Year,Competition,0,1,2,3,4,5,6,7,8,9
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,So Chun Ngai Ugo,Birmingham Uni,,298.0,283.0,581,60.0,46.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Yang Pei,Oxford Uni,,292.0,289.0,581,60.0,41.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Samuel Walby,Oxford Uni,,287.0,280.0,567,60.0,32.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Adam Bates,Oxford Uni,,284.0,280.0,564,60.0,30.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Callum Henfrey,Oxford Uni,,284.0,279.0,563,60.0,31.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Harry Morton,Loughborough Uni,,253.0,267.0,520,60.0,11.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Elijah Swaddle,Birmingham Uni,,257.0,257.0,514,60.0,14.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Daniel Ashenden,Birmingham Uni,,256.0,252.0,508,60.0,13.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Adam Wild,Loughborough Uni,,224.0,227.0,451,59.0,9.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Dan Laurin,Oxford Uni Alumni (Guest),,216.0,230.0,446,60.0,5.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Kieran Curson,Loughborough Uni,,208.0,201.0,409,57.0,7.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Men,Ciaran Lunt,Oxford Uni,,,,DNS,,
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Megan Abra,Birmingham Uni,,276.0,281.0,557,60.0,28.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Jennika Vadher,Loughborough Uni,,276.0,277.0,553,60.0,25.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,El̩onore Cossade,Oxford (Guest),,274.0,273.0,547,60.0,22.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Zoe Harley,Oxford Uni,,277.0,266.0,543,60.0,20.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Catrina Salisbury,Loughborough Uni,,273.0,267.0,540,60.0,20.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Ecaterina Pogorenii,Oxford Uni,,261.0,272.0,533,60.0,20.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Natalie Price,Birmingham Uni,,264.0,255.0,519,60.0,18.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Zoe Reed,Oxford Uni,,254.0,255.0,509,60.0,9.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Evadne Roberts,Birmingham Uni,,246.0,237.0,483,60.0,5.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Rebecca Mears,Loughborough Uni,,203.0,200.0,403,57.0,2.0
2022,Oxford BUTTS 2022,Portsmouth,Recurve Women,Lucy Hubbert,Loughborough Uni,,208.0,188.0,396,57.0,4.0
2022,Oxford BUTTS 2022,Portsmouth,Compound Men,Callum Platt,Birmingham Uni,,292.0,291.0,583,60.0,43.0
2022,Oxford BUTTS 2022,Portsmouth,Compound Men,Frankie Guerriero,Loughborough Uni,,276.0,282.0,558,60.0,20.0
2022,Oxford BUTTS 2022,Portsmouth,Compound Women,Zara Green,Birmingham Uni,,280.0,280.0,560,60.0,21.0
2022,Oxford BUTTS 2022,Portsmouth,Barebow Men,Simon Heller,Oxford Uni,,228.0,227.0,455,60.0,8.0
2022,Oxford BUTTS 2022,Portsmouth,Novice Recurve Men,John Wong,Birmingham Uni,Novice,257.0,242.0,499,60.0,11.0
2022,Oxford BUTTS 2022,Portsmouth,Novice Recurve Men,Hari Patel,Loughborough Uni,Novice,253.0,239.0,492,60.0,10.0
