Year,Competition,0,1,2,3,4,5,6,7,8,9
2024,Wallingford Indoors 2024,Portsmouth,Barebow 50+ Men,Adrian Neale,Wallingford,,171,134,305,51,2.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve 50+ Men,Andrew Sims,Wallingford,Novice,239,249,488,60,12.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Barebow 50+ Men,Steve Morgan,Wallingford,Novice,250,253,503,60,11.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Men,James Howe,Wallingford,Novice,229,235,464,60,4.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Men,Daniel Riddle,Wallingford,Novice,213,219,432,60,8.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Men,Jamie Pointer,Wallingford,Novice,182,244,426,57,4.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Men,Adam Yeats,Wallingford,Novice,185,203,388,59,2.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Women,Iuliia Mikulska,Wallingford,Novice,211,211,422,60,5.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve Women,Sophie Deaville,Wallingford,Novice,210,199,409,59,5.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U21 Women,Lara Woolfson,Wallingford (Guest),,209,208,417,59,7.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,Samuel Ball,Wallingford,,279,277,556,60,26.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,Rory Priest,Wallingford,,251,214,465,59,9.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,James Man,Wallingford,,200,214,414,60,3.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,Alan Randon,Wallingford,,184,213,397,60,3.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,Samuel Hall,Wallingford,,181,212,393,60,3.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Men,Piers Johnston,Wallingford,,192,162,354,58,2.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Women,Jasmine Pollard,Wallingford,,248,252,500,60,10.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Women,Freya Turner,Wallingford,,232,238,470,60,7.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Women,Sian Miles,Wallingford,,177,175,352,60,2.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Women,Zoe Weston,Wallingford,,165,157,322,58,2.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U18 Women,Lily Knutton,Wallingford,,242,0,242,Retired,
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve U18 Men,Joe Cousineau,Wallingford,Novice,184,199,383,58,6.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve U18 Men,Edmund Howe,Wallingford,Novice,165,187,352,58,2.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve U18 Men,Ellis Curwen,Wallingford,Novice,184,152,336,59,2.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve U18 Men,James Underhill,Wallingford,Novice,117,146,263,54,0.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Jeremy Lui,Wallingford,,268,253,521,60,12.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Peter Brew,Wallingford,,228,213,441,60,3.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Alex Chater,Wallingford,,199,209,408,59,3.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Samuel Crolla,Wallingford,,187,201,388,58,5.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Thomas Bramanis,Wallingford,,193,144,337,58,0.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Men,Samuel Preedy,Wallingford,,144,122,266,46,1.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Jasmine Harris,Wallingford,,268,286,554,60,28.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Charlotte Suet-Ching Chan,Wallingford,,268,273,541,60,15.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Charlie Wortley,Wallingford,,252,270,522,60,15.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Shannon Crook,Wallingford,,219,228,447,60,7.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Maiso Yau,Wallingford,,234,199,433,59,4.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Amelia Krupa,Wallingford,,199,208,407,60,7.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Amelia Andrew,Wallingford,,206,181,386,59,2.0
2024,Wallingford Indoors 2024,Portsmouth,Recurve U16 Women,Emily Jones,Wallingford,,153,171,324,56,3.0
2024,Wallingford Indoors 2024,Portsmouth,Novice Recurve U16 Men,Samuel Jones,Wallingford,Novice,201,226,427,60,9.0
