Year,Competition,0,1,2,3,4,5,6,7,8,9
2023,Brunel SEAL NR 2023,Portsmouth,Compound Men,Kit-Lun Tong,Uni of East Anglia,,282.0,277.0,559,60.0,20.0
2023,Brunel SEAL NR 2023,Portsmouth,Compound Men,Jay Hill,Southampton Uni,,,,DNS,,
2023,Brunel SEAL NR 2023,Portsmouth,Compound Men,Henry Lansley,Surrey Uni,,,,DNS,,
2023,Brunel SEAL NR 2023,Portsmouth,Compound Women,Layla Annison,Uni of East Anglia,,292.0,297.0,589,60.0,49.0
2023,Brunel SEAL NR 2023,Portsmouth,Compound Women,Stephanie Allan,Royal Holloway,,253.0,251.0,504,60.0,6.0
2023,Brunel SEAL NR 2023,Portsmouth,Compound Women,Rachel Coombs,Southampton Uni,,,,DNS,,
2023,Brunel SEAL NR 2023,Portsmouth,Longbow Men,Oscar Mays,Brunel Uni,,194.0,146.0,340,58.0,3.0
2023,Brunel SEAL NR 2023,Portsmouth,Longbow Men,Herman Wong,Imperial,,107.0,131.0,238,46.0,0.0
2023,Brunel SEAL NR 2023,Portsmouth,Longbow Men,Adam Williams,Royal Holloway,,62.0,73.0,135,30.0,1.0
2023,Brunel SEAL NR 2023,Portsmouth,Longbow Men,Sebastian Chenery,Southampton Uni,,,,DNS,,
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Tom Underhill,Surrey Uni,,262.0,260.0,522,60.0,17.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,KJ Litter,Uni of East Anglia,Novice,238.0,232.0,470,60.0,9.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Kieran Newell-Thomas,Uni of East Anglia,,220.0,241.0,461,60.0,7.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Stephen Garland,Surrey Uni,Novice,221.0,230.0,451,58.0,8.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Charlie Alcock,Uni of East Anglia,Novice,216.0,210.0,426,60.0,4.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Morgan Philips,Uni of East Anglia,,210.0,193.0,403,60.0,5.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,James Mooney,Brunel Uni,,192.0,181.0,373,59.0,0.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Ayaan Islam,Queen Mary Uni,,178.0,163.0,341,57.0,5.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Anant Chand Khanna,Queen Mary Uni,,137.0,181.0,318,48.0,3.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Atharva Vadeyar,Imperial,Novice,125.0,187.0,312,53.0,1.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Peter Baxter,Royal Holloway,,129.0,172.0,301,56.0,3.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Alex Dow-Guyomard,Surrey Uni,Novice,125.0,95.0,220,44.0,2.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Usayd Al-Siddiq,Queen Mary Uni,Novice,110.0,102.0,212,43.0,3.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Noah Mesfin,Brunel Uni,Novice,98.0,95.0,193,39.0,1.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Sidharth Bhat,Queen Mary Uni,Novice,93.0,99.0,192,40.0,1.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Men,Ali Arif Ali Abdulrasoul Rajab,Queen Mary Uni,Novice,56.0,83.0,139,32.0,0.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Aoife Melady Abraham,Royal Holloway,,255.0,237.0,492,60.0,8.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Sophie Lodge,Surrey Uni,,243.0,230.0,473,60.0,8.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Tierney Goddard,Uni of East Anglia,,224.0,227.0,451,60.0,7.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Eisha-Mae Medina,Brunel Uni,,211.0,220.0,431,60.0,6.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Nicole Forrester,Queen Mary Uni,,199.0,194.0,393,59.0,2.0
2023,Brunel SEAL NR 2023,Portsmouth,Barebow Women,Jennifer Huiwen Huang,Imperial,Novice,185.0,157.0,342,56.0,5.0
2023,Brunel SEAL NR 2023,Portsmouth,Novice Barebow Men,KJ Litter,Uni of East Anglia,Novice,238.0,232.0,470,60.0,9.0
