Year,Competition,0,1,2,3,4,5,6,7,8,9
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Stephen Inge,Queen Mary Uni,,275.0,278.0,553,60.0,22.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,James Jackson,Sussex Uni,,272.0,274.0,546,60.0,23.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Jonas SkaÄkauskas,Brunel Uni,,282.0,241.0,523,56.0,30.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,David Scholtz,Sussex Uni,,254.0,259.0,513,60.0,11.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Michael sledge,Sussex Uni,,250.0,258.0,508,60.0,11.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Shuhao Yang,Brunel Uni,Novice,252.0,249.0,501,60.0,12.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Dermot Crowley,Sussex Uni,,243.0,253.0,496,60.0,9.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Samuel Leistner,Sussex Uni,Novice,220.0,224.0,444,59.0,8.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Christian Voinescu,Sussex Uni,Novice,207.0,237.0,444,59.0,5.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Vikash Chady,Queen Mary Uni,,228.0,190.0,418,59.0,7.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Mike Boone,Brunel Uni,Novice,180.0,207.0,387,55.0,5.0
2016,Sussex SEAL 2016,Portsmouth,Recurve Men,Arran Adam,Brunel Uni,,,,DNS,,
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Cole Parker,Brunel Uni,Novice,204.0,231.0,435,60.0,4.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Rushan Vellani,Queen Mary Uni,,213.0,218.0,431,60.0,9.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Fraser MacDonald,Brunel Uni,,211.0,218.0,429,59.0,2.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Dylan Campbell,Sussex Uni,,182.0,198.0,380,60.0,5.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Juan Eslava,Queen Mary Uni,Novice,187.0,149.0,336,55.0,4.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Benjamin Thorne,Sussex Uni,Novice,154.0,163.0,317,55.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Ghali Moralis,Brunel Uni,Novice,171.0,143.0,314,57.0,2.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Matthew Moody,Sussex Uni,Novice,118.0,140.0,258,51.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Khaleel Channa,Queen Mary Uni,Novice,111.0,118.0,229,50.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Men,Natasha Janes,Sussex Uni,Novice,,,DNS,,
2016,Sussex SEAL 2016,Portsmouth,Barebow Women,Elizabeth Miller,Sussex Uni,,242.0,238.0,480,60.0,7.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Women,Victoria Needham,Sussex Uni,Novice,95.0,147.0,242,53.0,0.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Women,Sruthy Thirunathan,Queen Mary Uni,Novice,107.0,103.0,210,47.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Women,Ola Kneifel,Queen Mary Uni,Novice,56.0,81.0,137,33.0,0.0
2016,Sussex SEAL 2016,Portsmouth,Barebow Women,Eleanor Wemyss,Sussex Uni,,,,DNS,,
2016,Sussex SEAL 2016,Portsmouth,Novice Recurve Men,Shuhao Yang,Brunel Uni,Novice,252.0,249.0,501,60.0,12.0
2016,Sussex SEAL 2016,Portsmouth,Novice Recurve Men,Samuel Leistner,Sussex Uni,Novice,220.0,224.0,444,59.0,8.0
2016,Sussex SEAL 2016,Portsmouth,Novice Recurve Men,Christian Voinescu,Sussex Uni,Novice,207.0,237.0,444,59.0,5.0
2016,Sussex SEAL 2016,Portsmouth,Novice Recurve Men,Mike Boone,Brunel Uni,Novice,180.0,207.0,387,55.0,5.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Cole Parker,Brunel Uni,Novice,204.0,231.0,435,60.0,4.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Juan Eslava,Queen Mary Uni,Novice,187.0,149.0,336,55.0,4.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Benjamin Thorne,Sussex Uni,Novice,154.0,163.0,317,55.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Ghali Moralis,Brunel Uni,Novice,171.0,143.0,314,57.0,2.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Matthew Moody,Sussex Uni,Novice,118.0,140.0,258,51.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Khaleel Channa,Queen Mary Uni,Novice,111.0,118.0,229,50.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Men,Natasha Janes,Sussex Uni,Novice,,,DNS,,
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Women,Victoria Needham,Sussex Uni,Novice,95.0,147.0,242,53.0,0.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Women,Sruthy Thirunathan,Queen Mary Uni,Novice,107.0,103.0,210,47.0,1.0
2016,Sussex SEAL 2016,Portsmouth,Novice Barebow Women,Ola Kneifel,Queen Mary Uni,Novice,56.0,81.0,137,33.0,0.0
